attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,poor,good,0,25117575,0,,good,5,CW105,"Great teacher, great guy. Was never big into reading or writing, but he changed that. Very interesting and helpful, pulls your talent out of you. ",08/13/2015,1,1.0,,5,It's my life,5,5.0,1,No,N/A,1112,Yes,,A+,,people,people
N/A,good,poor,good,0,22830165,0,,good,5,BTW250,This guys awesome.  Really fair and willing to answer any question you throw at him.  People person.,02/09/2014,1,1.0,,5,Sorta interested,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
