attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,26393163,0,,good,5,ENG105,"Tough class, but till be amazing at writing by the end. Deadlines are very negotiable and he'll help you as much as you ask.",04/27/2016,3,3.0,,4,N/A,4.5,4.5,1,Yes,N/A,1112,Yes,,A,,people,people
Mandatory,good,average,good,1,26393131,0,,good,5,ENG102,"He's not a professor (he's part of the GEO), but the class is really fun and well constructed. He's a very considerate guys and he's willing to drop things from his curriculum if people don't think it'll work out. Awesome class. Favorite I've taken.",04/27/2016,3,3.0,,5,N/A,5,5.0,1,No,N/A,1112,Yes,,A,,people,person
