attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,average,average,1,25832841,0,,average,2,BADM449,"The class is two midterms, a final, and a massive group project. The tests are all VERY easy, and he gives you a good study guide. The project was doable too, but for some groups it was due early November while some early December; horribly unfair.  Powerpoint lectures were boring, and he showed no enthusiasm at all.  Nice enough guy though",12/27/2015,2,2.0,,3,Sorta interested,2.5,2.5,1,No,N/A,1112,Yes,,A,,people,person
