attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,good,average,0,18332330,2,,poor,2,ME320,I wont say he is a bad teacher but he has very poor personal skills he likes to put people on blast when they are late and ask a question and he likes to be very vague on what will be on the quizzes.oh did i mention there are pop quizzes&#63; they are not that hard if you go over the material throughly because he my say its over 3 but its on 1 concept,03/30/2011,4,4.0,,2,Sorta interested,2,2.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
