attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,average,poor,0,26516891,0,,poor,1,PS199,"Such a boring teacher. Asks questions that have no answer and if they do, you have to be a mind reader. Soooo much homework for a 1-credit class. Wouldnt recommend this class to my worst enemy. He is an eccentric teacher but will talk on and on about vague and abstract ideas which dont help you at all for the papers he assigns.",05/09/2016,3,3.0,,2,N/A,1.5,1.5,1,Yes,N/A,1112,Yes,,B-,,people,people
Not Mandatory,average,good,poor,0,25878642,0,,poor,2,PS220,"PS 220 wasn't an entertaining or fun class. He droned on and on and just laughed at his own jokes. However, he's also an adviser who tries to get everyone to not go into law. I don't listen to him when he tells me to give up on law school, but I wish he would help students rather than making them feel dumb and incapable of succeeding.",01/05/2016,4,4.0,,1,Low,1.5,1.5,1,No,N/A,1112,Yes,,B+,,people,people
N/A,average,good,average,0,24430972,0,,average,3,PS220,Lectures were incredibly boring and you have to work to get a good grade in this class. He uses powerpoints for every lecture and it was difficult to stay interested.,03/04/2015,4,4.0,,3,Really into it,3,3.0,1,Yes,N/A,1112,Yes,,A-,,people,people
Not Mandatory,average,average,average,3,24295984,0,,average,3,PS220,"Hinchliffe said that he has not taught this class in awhile so I'm assuming it can only get better. The class lectures can be long, the readings are pretty interesting. Overall, you should do fine as long as you're somewhat interested in Public Policy. ",01/16/2015,3,3.0,,3,Really into it,3,3.0,1,Yes,N/A,1112,Yes,,A,,people,people
Mandatory,average,good,poor,5,24292496,0,,poor,2,101,I took his 101 class my freshman year and had him as an advisor. He told me to change my career path my first semester of freshman year. I did not listen to him and I changed advisors. I now have an internship at a law firm where the partners have agreed to hire me in three years once I pass the BAR. Point is DO NOT LET THIS MAN KILL YOUR DREAMS.,01/15/2015,5,5.0,,1,Really into it,1.5,1.5,1,Yes,N/A,1112,Yes,,B,,people,people
N/A,average,good,average,0,24209869,1,,average,3,PS220,"The class content itself is very interesting which is why I chose to take the class. If you're looking for a blow-off class, this is not for you. Long 120 minute lectures plus reading assignments that can be up to 120 pages + is not my idea of a blow-off. It isn't impossible to pass though as long as you go to class and do the readings.",12/31/2014,4,4.0,,3,Really into it,3,3.0,1,Yes,N/A,1112,Yes,,A,,person,people
Not Mandatory,average,good,average,1,23295280,0,,good,3,PS101,"So I'm a freshman who took his PS 101 class. READ EVERYTHING HE GIVES AND SHOW UP TO LECTURE. That is what I learned this past semester. This class is serious, but incredibly interesting. I say read because his slides give  brief overview over what you had to read. Political Science is no joke and I think that's what he's trying to show.",05/21/2014,4,4.0,,4,Low,3.5,3.5,1,Yes,N/A,1112,N/A,,B,,people,person
N/A,poor,good,poor,0,22873815,1,,poor,1,PS101,"Worst instructor ever! He is rude, selfish and arrogant!",02/27/2014,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,person,people
N/A,good,average,good,1,22726252,0,,good,5,PS321,"I don't know why everyone here hates Hinchliffe so much. I think he's a super nice and helpful guy. I enjoyed 321, and I think he's a great advisor.",01/09/2014,3,3.0,,4,Sorta interested,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,average,good,poor,2,22584737,0,,poor,2,PS101,"Not at all surprised by the other comments- this guys likes to smile while actually being rude to students.  Not a pleasant experience working with him, not just for his attitude but also his ability to effectively do his job as counselor to the students who pay his wage.",12/17/2013,4,4.0,,1,Really into it,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,1,22153351,0,,poor,3,POLISCI,"How did this man become the director of undergrad polisci studies? Inconsiderate, patronizing, so pretentious, and a lazy advisor. The other two advisors are way more interested and personable. They should stage a coup.",10/02/2013,4,4.0,,1,Really into it,2,2.0,1,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,good,average,good,0,21512967,2,,good,4,PS322,"Ok for all the PS101 posters and rookie PS majors: PS is a major that has LOTS of reading as a Junior I have 600 pages a week typically. (I don't read all of it) So the level of reading in PS101 is typical. PS-322 was an amazing class, not hard, although I know of some people who struggled CAUSE THEY DONT READ ESSAY PROMPTS lol. Hinchlife is awsome",04/10/2013,2,2.0,,5,It's my life,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,19846523,1,,good,4,PS101,"Just do the work and study and you'll get an A. Everyone is exaggerating. However, you do have to put a little more effort than you would expect to get an A.",02/21/2012,3,3.0,,4,Sorta interested,4,4.0,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,good,good,good,0,19738335,0,,good,4,PS101,"Professor Hinchliffe is a great professor with high exoextations! Although this class is difficult, I've gained allot from the experience. This class is here to get rid of all the Poli Sci major students who don't really have a passion for Political Science. Just do the readings+practice time management. I'm continuing my with my major!",01/17/2012,5,5.0,,5,It's my life,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,19565831,0,,poor,2,PS101,"I was very interested in politics before this arrogant man ruined it. Want to ruin your gpa&#63; Take his class. I am now changing my major thanks to this pathetic man. Oh, and as an advisor he is useless.",12/19/2011,5,5.0,,1,It's my life,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,good,0,19359346,0,,good,3,PS101,"Absolutely horrible class, demanding 3 hours A DAY for this class, assigning articles with 8 point font and with 20 pages, and expecting it to be done by the next day for another article in preparation for his lectures and the test. I came hoping to do well in PoliSci as I love it, but this professor and class turned me away from it.",12/02/2011,5,5.0,,5,Meh,4,4.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,1,19257628,0,,poor,2,PS101,"I understood this professor was challenging. I was eager for the opportunity to prove myself and learn a lot. Looking back, I regret it. The class was a headache and uninteresting. Yes, there are challenging courses that can be quite gratifying, this is not one of them. Unrealistic reading assignments, annoyingly over-animated powerpoints.",11/16/2011,5,5.0,,2,Really into it,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,person
N/A,good,average,good,0,19250918,0,,good,5,PS101,He really isnt as bad as everyone says. If you do the readings (there are a lot) you will have no problems on tests. For papers just make you sure you follow instructions. You should be fine.,11/16/2011,2,2.0,,3,Sorta interested,4,4.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,19250669,0,,poor,3,PSA,"Absolutely horrid. My first polysci class, 101 in fact, and the course work equals about a 300-level class. Lucky to be even getting a C, seriously. Essays along with 80-100 pages of reading back to back. Multiple choice tests with nothing covered during class. STAY AWAY from this class, unless it's mandatory...",11/16/2011,5,5.0,,1,Meh,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,19161054,0,,poor,1,PS101,"If you want to keep your GPA high, avoid this professor's classes. you will be screwed for sure",11/04/2011,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
