attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,poor,good,0,25820147,0,,good,5,PS300,"Very knowledgeable. You must read or she will know and it won't be pretty. All that said, I did not learn a thing. Maybe it was too easy, which is a shame because I so wanted to learn. She commands respect and was great.",12/24/2015,1,1.0,,5,It's my life,5,5.0,1,Yes,Yes,1112,Yes,,A+,,people,people
Not Mandatory,good,average,good,0,25394560,0,,good,5,PS390,"Firstly, she's so cute. Secondly, she's extremely knowledgable in her field, cares a lot about teaching, and makes her lectures interesting. The lectures are sort of part lecture part discussion, which makes them seem shorter and never tedious. You'll learn a lot but the tests and papers aren't that hard. Sometimes takes attendance",11/11/2015,3,3.0,,5,Really into it,5,5.0,1,No,Yes,1112,Yes,,A+,,people,people
