attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,average,average,0,26320581,0,,average,2,ECON102,"He's... okay. Honestly, I haven't learned anything. My friend has the other teacher, and she's actually learning things in ECON while I don't think I've learned much. You can use your notes for midterms and exams, sure, but I'd rather have been able to actually learn something. It just feels like he doesn't care.",04/18/2016,3,3.0,,3,N/A,2.5,2.5,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,good,poor,good,0,26227868,0,,good,5,ECON102,"Easy to pass, vivid lectures.",04/04/2016,1,1.0,,3,N/A,4,4.0,1,No,N/A,1112,Yes,,A+,,people,people
N/A,good,poor,good,1,25979650,2,,good,5,ECON102,"Basically show up and get the clicker points to get a B. The 3 exams are online so you can google all the answers. He has 12 quizzes on moodle. 2 are dropped. The final is in class and open note. I got a C+ which sucks, but I never went to class. So 'm very salty about how dumb I was. Don't be me. GO TO CLASS!",01/22/2016,1,1.0,,3,Meh,4,4.0,1,No,Yes,1112,Yes,,C+,,people,person
Not Mandatory,good,poor,good,0,25844444,0,,good,4,ECON102,"Super easy online quizzes. You take 3 midterms, all of which are also online. What makes this better is that out of the 3 midterms you take, only two are counted towards your grade. Final is open note, and is all repeat questions from past quizzes/tests. Super easy if you take the time to learn the basic concepts.",12/29/2015,1,1.0,,5,Low,4.5,4.5,1,No,Yes,1112,Yes,,A,,people,people
Not Mandatory,good,poor,average,0,25821025,0,,good,4,ECON102,The easiest A I have ever gotten including high school courses.,12/24/2015,1,1.0,,3,Really into it,3.5,3.5,1,No,Yes,1112,Yes,,A+,,people,people
Not Mandatory,average,poor,average,0,25817526,0,,good,3,ECON102,"Lots of free points if you show up to class. One midterm is dropped, and you can use your notes to help you on every test.",12/24/2015,1,1.0,,4,Sorta interested,3.5,3.5,1,No,Yes,1112,Yes,,A+,,people,people
Not Mandatory,good,poor,average,0,25816181,0,,good,4,ECON102,"Easy A. You get unlimited tries on the weekly online quizzes. The midterms were all online. He let you take an answer bank into the final. I would recommend joining study room for the answer banks. Overall, very easy A.",12/23/2015,1,1.0,,3,Sorta interested,3.5,3.5,1,No,Yes,1112,Yes,,A,,people,people
N/A,good,average,good,0,25601480,0,,good,4,ECON102,"Awesome teacher! He gives out so much extra credit. Midterms are online, as well as weekly quizzes, and prelectures. Final is open book/notes. If you have to take ECON, Vazquez is the only way to go. Attendance isn't mandatory, but you get extra credit by going and doing the I-Clickers.",12/09/2015,3,3.0,,5,Sorta interested,4.5,4.5,1,No,Yes,1112,Yes,,N/A,,people,people
Not Mandatory,good,average,good,0,25402740,0,,good,5,ECON102,This professor offers many chance for bonus points.,11/12/2015,2,2.0,,4,Really into it,4.5,4.5,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,good,poor,good,0,25291846,0,,good,5,ECON 102,Easiest class ever. Show up to lecture for a whole bunch of extra credit.,10/26/2015,1,1.0,,5,Meh,5,5.0,1,No,N/A,1112,Yes,,A,,people,people
