attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,average,good,0,21675356,0,,good,5,FRENCH101,"She was the perfect teacher for french (correct accent, method, etc.), and her classes were pretty amazing. She was also extremely helpful during the class as well.",05/04/2013,2,2.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,good,0,19475672,0,,good,3,FR104,"Lectures were boring, all from power points. Really tough grader on tests",12/12/2011,4,4.0,,5,Really into it,4,4.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
