attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,24180055,0,,good,4,FIN580,"Her slides are really helpful in most topics because they give real life examples and scenarios. Also, essentially having class one day a week is pretty sweet. Nonetheless, her class is VERY fast paced, more so than many graduate accounting classes, which this class pretty much is. You will work a lot but also learn a lot. ",12/23/2014,4,4.0,,4,It's my life,4,4.0,1,Yes,N/A,1112,Yes,,B,,people,people
N/A,good,average,good,0,22773511,0,,good,4,FIN490,"Took Investment Banking class. Fast pasted, many people dropped it, but definitely worth it. Again, Jaimi comes straight from the industry. so this class has been instrumental in my investment banking internship. Actually useful!",01/20/2014,2,2.0,,5,It's my life,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,21269834,0,,average,3,FINIB,"Comes right from industry, knows her stuff.  Chances are you'll work harder, learn more, and get a lower grade than in any other class.  May or may not prefer some students to others - take at own risk.",01/17/2013,3,3.0,,2,It's my life,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,21078181,0,,good,5,FIN490,She's the bomb. End of story. Hands down the best professor in the Finance department. Highly recommend her class if you're interested in investment banking.,12/15/2012,2,2.0,,5,It's my life,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,average,0,18326711,0,,good,4,FIN412,"kinda hot, nice, funny, and straight forward",03/29/2011,2,2.0,,3,Really into it,3.5,3.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
