categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,History,Kristen,Ehrenberger,,0,1112,1782524
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Journalism,Kavita,Karan,,0,1112,1808012
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Foreign Languages,Cori,Anderson,,0,1112,1811727
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Languages,Jeriel,Malgares,,0,1112,1813928
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Sociology,Assata,Zerai,,0,1112,1814217
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Child & Family Studies,Chris,Merli,,0,1112,1815930
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Criminal Justice,Mark,Fleisher,,0,1112,1818534
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Music,John,Dee,,0,1112,1832699
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Sociology,Courtney,Cuthbertson,,0,1112,1836452
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Physics,Yann,Chemia,R,0,1112,1842325
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Religion,James,Treat,,0,1112,1847385
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Spanish,Daniel,Scarpace,,0,1112,1850398
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,English,Spencer,Schaffner,,0,1112,1851561
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Terry,Bennett,,0,1112,1861112
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Maria,Bonn,,0,1112,1861115
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Betty,Bush,,0,1112,1861119
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Kit,Condill,,0,1112,1861121
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Ruth,Duerr,,0,1112,1861123
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Jeanne,Hamilton,,0,1112,1861125
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Information Science,Myung-Ja,Han,,0,1112,1861126
