categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Italian,Corey,Flack,,0,1112,1927010
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Mechanical Engineering,Prashant,Mehta,,0,1112,1928475
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Linguistics,Elizabeth,Lowe,,0,1112,1929112
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Community Health Sciences,Lilly,Rose,,0,1112,1929992
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,French,Cristina,Zapatia,,0,1112,1934467
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Biology,Melissa,Murray,M,0,1112,1935153
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Social Work,Saijun,Zhang,,0,1112,1937971
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Business,Muhammad,Shabbir,,0,1112,1945120
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Dance,Denis,Chiaramonte,,0,1112,1946177
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Astronomy,Y ,Lui,,0,1112,1947270
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Chemistry,David,Sarlah,,0,1112,1948105
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,English,Maggie,Kainulainen,Johanne,0,1112,1952389
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Electrical  Comp. Engineering,Syed,Hasan,Faisal,0,1112,1959809
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Communication,Porshe,Garner,R,0,1112,1967863
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Community Health Sciences,Lynne,Barnes,,0,1112,1974469
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Psychology,Michelle,Leckey ,,0,1112,1976032
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Mathematics,Kalliopi ,Koutsaki,,0,1112,1978718
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Anthropology,Kristin,DeLucia,,0,1112,1979300
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Writing,Christine,Hedlin,,0,1112,1980057
PROFESSOR,TEACHER,University Of Illinois at Urbana-Champaign,N/A,zero,Psychology,Wendy,Koss,Ann,0,1112,1980996
