CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
36340,ADV,300,Introduction to Advertising,OO,ONL,120115,"Olson, Katrina M",0,11,3,4,6,2,0,0,4,0,0,0,1,0,3.17
36342,ADV,350,Writing for Public Relations,OO,ONL,120115,"Friedman, Judith S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36500,ADV,399,Global Advertising Studies,OO,STA,120115,"Nelson, Michelle R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35620,AGCM,270,Sales Communications,OO,ONL,120115,"Cupps-Miller, Heather A",0,16,1,3,2,3,1,0,0,0,0,0,0,0,3.62
36456,AGED,520,Teaching College-Level ACES,SJS,LCD,120115,"Schmidt, Shelly J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36452,AGED,545,Research Methods & Design,A,LCD,120115,"Anderson, James C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36183,AGED,545,Research Methods & Design,XM,ONL,120115,"Anderson, James C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30180,ANSC,110,Life With Animals and Biotech,1,LCD,120115,"Kesler, Darrel J",3,41,2,0,5,0,0,0,0,0,0,0,0,0,3.89
36011,ANSC,542,Applied Bioinformatics,A,LCD,120115,"Rodriguez-Zas, Sandra L",0,29,1,1,0,0,0,0,0,0,0,0,0,0,3.97
35686,ANTH,103,Anthro in a Changing World,OO,ONL,120115,"Berkhoudt, Karin",8,30,34,10,14,11,3,6,2,0,2,2,3,1,3.26
35687,ANTH,143,Biology of Human Behavior,OO,ONL,120115,"Grabowski, Mark W",8,22,14,7,16,11,2,4,1,5,2,3,6,0,2.94
35406,ANTH,180,The Archaeology of Death,1,LCD,120115,"Silverman, Helaine I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34763,ANTH,209,"Food, Culture, and Society",1,LCD,120115,"Manalansan, Martin F",0,29,2,1,0,0,0,1,0,0,0,0,0,0,3.9
35407,ANTH,411,Methods of Cultural Anth,1U,LCD,120115,"Gottlieb, Alma J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36072,ANTH,454,Archaeological Field School,CF1,LCD,120115,"Fennell, Christopher",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36411,ANTH,454,Archaeological Field School,TP1,LCD,120115,"Pauketat, Timothy R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36073,ANTH,455,Lab Analysis in Archaeology,CF1,LCD,120115,"Fennell, Christopher",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36413,ANTH,455,Lab Analysis in Archaeology,TP1,LCD,120115,"Pauketat, Timothy R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33737,ARAB,201,Elementary Standard Arabic I,A1,LCD,120115,"Gasim, Gamal A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33738,ARAB,202,Elementary Standard Arabic II,A1,LCD,120115,"Gasim, Gamal A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33675,ARAB,403,Intermediate Stand Arabic I,A1,PKG,120115,"Bidaoui, Abdelaadim",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33676,ARAB,404,Intermediate Stand Arabic II,B1,PKG,120115,"Bidaoui, Abdelaadim",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33704,ARAB,405,Advanced Standard Arabic I,A1,LCD,120115,"Moshref, Ola A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33705,ARAB,406,Advanced Standard Arabic II,A1,LCD,120115,"Moshref, Ola A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34653,ARAB,407,Topics Stand Arabic Lang&Lit I,A2,LCD,120115,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34655,ARAB,408,Topics Stand Arabic LangLit II,A2,LCD,120115,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36393,ARAB,409,Adv Top Stand Arabic LangLit I,A1,LCD,120115,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36394,ARAB,410,AdvTop Stand Arabic LangLit II,A2,LCD,120115,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30257,ARCH,475,Arch Design & Development,A,LAB,120115,"Kim, Michael K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35247,ART,100,Understanding Visual Culture,OO,ONL,120115,"Burns, Jennifer",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36074,ARTH,541,Seminar in Modern Art,G,CNF,120115,"Fineberg, Jonathan D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34381,ARTS,499,Special Topics in Studio Art,UG,LAB,120115,"Fineberg, Jonathan D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30294,ASTR,100,Perspectives in Astronomy,2,LEC,120115,"Hayes, Brett P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30297,ATMS,100,Introduction to Meteorology,A,LCD,120115,"Frame, Jeffrey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36299,ATMS,120,Severe and Hazardous Weather,OO,ONL,120115,"Snodgrass, Eric R",87,15,5,7,2,2,1,0,0,0,0,0,0,0,3.89
36166,ATMS,391,Topics in Atmospheric Sciences,A,CNF,120115,"Frame, Jeffrey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30593,AVI,120,Private Pilot II,AE1,LCD,120115,"Krickl, Michael A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30599,AVI,121,Private Pilot Requalification,AE1,LCD,120115,"Krickl, Michael A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30613,AVI,140,Commercial - Instrument II,AE1,LCD,120115,"Lucas, David J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30623,AVI,200,Commercial Pilot I,AE1,LCD,120115,"Zeller, Patrick J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30630,AVI,210,Commercial Pilot II,AE1,LCD,120115,"West, Lawrence R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30643,AVI,320,Flight Instructor-Airplane,AE1,LCD,120115,"Hinebaugh, Kristina L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30653,AVI,322,Instrument Flight Instructor,FB,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30655,AVI,322,Instrument Flight Instructor,FC,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30656,AVI,322,Instrument Flight Instructor,FD,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30658,AVI,322,Instrument Flight Instructor,FE,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29880,AVI,380,Multiengine Land,F12,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,AVI,380,Multiengine Land,F13,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29882,AVI,380,Multiengine Land,F14,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30671,AVI,380,Multiengine Land,FB,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30672,AVI,380,Multiengine Land,FC,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30675,AVI,380,Multiengine Land,FE,FL,120115,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30677,AVI,381,Cockpit Resource Management,AE1,LCD,120115,"Talleur, Donald A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29884,BADM,300,The Legal Environment of Bus,A,LCD,120115,"Lansing, Paul",1,4,3,4,4,4,2,3,3,0,4,0,0,0,2.71
30692,BADM,300,The Legal Environment of Bus,A1,LCD,120115,"Kindt, John W",11,30,0,0,5,0,0,0,0,0,0,0,0,0,3.89
30698,BADM,310,Mgmt and Organizational Beh,B1,LCD,120115,"Prasad, Ambika",4,5,10,2,5,3,2,2,0,0,0,0,0,0,3.36
36472,BADM,310,Mgmt and Organizational Beh,OL,ONL,120115,"Shabbir, Muhammad S",0,10,16,4,4,1,1,0,1,0,0,0,0,0,3.53
29885,BADM,320,Principles of Marketing,A,LCD,120115,"Ha, Younhee",6,15,12,6,7,2,1,1,0,0,0,0,0,0,3.57
30697,BADM,320,Principles of Marketing,B1,LCD,120115,"Bushey, Erik A",0,11,5,5,6,0,0,0,0,0,0,0,0,0,3.59
31351,BADM,320,Principles of Marketing,B2,LCD,120115,"Fisher, Gregory J",5,4,1,7,2,0,2,6,1,0,3,0,1,0,2.82
36473,BADM,320,Principles of Marketing,OL,ONL,120115,"Shabbir, Muhammad S",0,11,20,13,5,1,0,1,0,0,0,0,0,0,3.54
36474,BADM,350,IT for Networked Organizations,OL,ONL,120115,"Sachdev, Vishal",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32847,BADM,520,Marketing Management,EM,LCD,120115,"Preis, Michael W",6,13,27,1,0,0,0,0,0,0,0,0,0,0,3.8
36248,BADM,523,Consumer Behavior,A,LCD,120115,"Noel, Hayden N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34221,BADM,551,Managing Intellectual Property,MT,LCD,120115,"Kesan, Jay P",0,8,11,15,19,0,0,0,0,0,0,0,0,0,3.38
34223,BADM,552,Legal Aspects of Mgt Decisions,EM,LCD,120115,"Lansing, Paul",0,8,6,0,7,6,0,0,0,0,0,0,0,0,3.37
30705,BADM,567,Process Management,A,LCD,120115,"Chhajed, Dilip",0,13,5,6,7,1,0,0,0,0,0,0,0,0,3.56
35684,BADM,567,Process Management,B,LCD,120115,"Petruzzi, Nicholas C",0,12,6,5,8,0,0,0,0,0,0,0,0,0,3.57
36402,BADM,572,Stat for Mgt Decision Making,OL,ONL,120115,"Taghaboni-Dutta, Fataneh",8,15,3,2,4,0,0,1,0,0,0,0,0,0,3.78
33608,BADM,573,Quant Analysis of Decisions,CT,LCD,120115,"Monahan, George E",0,10,3,10,1,0,0,0,0,0,0,0,0,0,3.64
36596,BADM,590,Business Practice Immersion,BPI,LCD,120115,"Chhajed, Dilip",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34235,BADM,590,Introduction to Business,MST,LCD,120115,"Sleptsov, Alexander",6,20,0,2,0,0,0,0,0,0,0,0,0,0,3.95
32848,BADM,590,Technology Practicum,MT3,LCD,120115,"Kurtz, Jeffrey M",3,33,0,0,16,0,0,1,0,0,0,0,0,0,3.66
30718,BTW,250,Principles Bus Comm,B,LCD,120115,"Vanrenen, Denys W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30712,BTW,250,Principles Bus Comm,D,LCD,120115,"Somers, Max J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35758,BTW,250,Principles Bus Comm,OO,ONL,120115,"Pincus, Alaina R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35609,BTW,250,Principles Bus Comm,OO1,ONL,120115,"Verderame, Michael C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35610,BTW,250,Principles Bus Comm,OO2,ONL,120115,"Smith, Julia M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36486,BTW,250,Principles Bus Comm,OO3,ONL,120115,"Booth, Ashley E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30716,BTW,250,Principles Bus Comm,X,LCD,120115,"Gelston, Sara",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120115,"Liu, Liang Y",0,17,5,4,6,3,2,0,0,0,0,0,0,0,3.53
30819,CEE,469,Wood Structures,UG3,LCD,120115,"Gurfinkel, German",2,13,12,3,3,1,0,0,0,0,0,0,0,0,3.7
33063,CEE,498,Special Topics,FM,LBD,120115,"Schmidt, Arthur R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30822,CHEM,102,General Chemistry I,AL1,LEC,120115,"Marville, Kelly",3,2,2,1,4,4,8,2,4,1,2,1,4,1,2.28
30828,CHEM,103,General Chemistry Lab I,11,LAB,120115,"Marville, Kelly",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30825,CHEM,104,General Chemistry II,AL1,LEC,120115,"Hummel, Thomas J",3,11,3,4,7,4,7,8,4,1,0,0,0,0,2.93
30829,CHEM,105,General Chemistry Lab II,21,LAB,120115,"Hummel, Thomas J",1,4,5,7,7,4,3,2,1,0,0,1,0,0,3.05
35598,CHEM,232,Elementary Organic Chemistry I,OO2,ONL,120115,"Llewellyn, Nicholas",4,12,7,14,32,11,13,6,10,2,2,1,2,2,2.81
36667,CHEM,232,Elementary Organic Chemistry I,OO3,ONL,120115,"Llewellyn, Nicholas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120115,"Hoyt, Mirth T",0,20,15,4,8,10,2,0,1,0,1,0,0,0,3.38
35599,CHEM,332,Elementary Organic Chem II,OO1,ONL,120115,"Evans, Michael J",2,14,16,11,8,8,5,3,6,3,2,0,2,1,2.98
30840,CHEM,442,Physical Chemistry I,1,LEC,120115,"Nicely, Amy L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35124,CHEM,492,Special Topics in Chemistry,CT4,LCD,120115,"Shapley, Patricia A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30841,CHIN,201,Elementary Chinese I,2A,LCD,120115,"Fu, Joy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30842,CHIN,202,Elementary Chinese II,2B,LCD,120115,"Fu, Joy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36277,CHLH,100,Contemporary Health,OO,ONL,120115,"Trask, Jeffrey T",6,31,16,18,7,2,1,2,0,0,1,0,5,0,3.37
30845,CHLH,101,Introduction to Public Health,A,LEC,120115,"Holmes, Charles P",1,5,6,3,8,5,5,1,1,1,0,0,0,0,3.06
29898,CHLH,206,Human Sexuality,A1,LCD,120115,"Jones, Ashleigh E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36273,CHLH,206,Human Sexuality,OO,ONL,120115,"Rinaldi-Miles, Anna I",13,11,10,5,7,1,1,1,0,0,1,0,1,0,3.5
29896,CHLH,243,Drug Use and Abuse,A1,LCD,120115,"Daum, David N",2,5,5,4,2,3,2,1,0,0,0,0,2,0,3.09
36275,CHLH,243,Drug Use and Abuse,OO,ONL,120115,"Delic-Ovcina, Lejla",8,14,4,5,6,9,1,1,1,3,1,1,0,0,3.2
32406,CHLH,494,Comp Health Care US and UK,TO,LCD,120115,"O'Rourke, Thomas W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34371,CI,410,Middle School Instruction,OO,ONL,120115,"Dean, Sheila R",0,32,3,0,1,0,0,0,0,0,0,0,1,0,3.84
32573,CI,499,Ent Leadership in STEM Ed,CT,LCD,120115,"Price, Raymond L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33430,CI,499,Elementary Sci Ed Curriculum,CT2,LCD,120115,"Osborne, Margery",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30753,CI,577,Clinical Practicum in Reading,A,LCD,120115,"Muller, Mary E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30857,CLCV,114,Introduction to Greek Culture,D1,LCD,120115,"Yona, Sergio",0,3,5,4,4,4,1,3,0,0,0,0,1,0,2.99
30859,CLCV,115,Mythology of Greece and Rome,C,LCD,120115,"Neff, Patrick",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34795,CMN,101,Public Speaking,2,LCD,120115,"Varava, Kira A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34796,CMN,101,Public Speaking,3,LCD,120115,"Lowe, Marissa E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34798,CMN,102,Intro to Comm Theory & Res,1,LCD,120115,"Sharabi, Liesel",3,9,5,1,1,0,2,1,0,0,0,0,0,0,3.61
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120115,"Martinez, Jermaine",0,5,4,7,2,1,1,1,0,0,0,0,0,1,3.38
34800,CMN,211,Business Communication,1,LCD,120115,"Watley, Erin D",0,3,2,5,5,3,2,4,1,1,2,1,0,0,2.67
34802,CMN,212,Intro to Organizational Comm,1,LCD,120115,"Pham, Vincent N",0,2,5,7,3,3,4,0,1,0,0,0,0,0,3.11
34803,CMN,220,Communicating Public Policy,1,LCD,120115,"Singh, Rohini S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120115,"McAninch, Kelly",2,7,3,3,2,3,1,0,0,1,0,0,0,0,3.39
34805,CMN,230,Intro to Interpersonal Comm,2,LCD,120115,"Delaney, Amelia L",1,10,6,0,3,1,1,3,0,1,0,0,0,0,3.36
36317,CMN,260,Intro to Health Communication,OO,ONL,120115,"Carnett, Summer",1,8,4,3,2,1,0,2,0,0,0,0,1,0,3.33
36319,CMN,260,Intro to Health Communication,OO1,ONL,120115,"LaVoie, Nicole",0,6,4,0,8,4,0,0,1,0,0,0,0,0,3.26
34809,CMN,323,Argumentation,1,LCD,120115,"Hill, Ian E",0,4,11,4,2,0,1,1,0,0,0,0,0,0,3.48
34810,CMN,396,Special Topics in Comm,1,LCD,120115,"Lavoie, Mark W",11,1,0,11,0,0,0,5,1,0,1,0,0,0,3.24
35518,CMN,396,Special Topics in Comm,2,LCD,120115,"Boone, George W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35530,CMN,429,Race and the Mass Media,TDU,LCD,120115,"Dixon, Travis L",5,6,5,5,2,3,2,2,0,1,0,0,1,0,3.25
36368,CMN,496,Health Informatics,CM,ONL,120115,"Hogan, Timothy P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34812,CMN,529,Seminar Communication Theory,1,LCD,120115,"Caughlin, John P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36311,CPSC,241,Intro to Applied Statistics,OO,ONL,120115,"Bullock, Donald G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36313,CPSC,336,Tomorrow's Environment,OO,ONL,120115,"Rayburn, A L",3,6,0,5,11,0,3,2,0,0,0,0,0,0,3.22
36237,CPSC,382,Organic Chem of Biol Processes,BSX,ONL,120115,"Briskin, Donald P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
