CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
51521,AAS,390,Asian Americans and U.S. Wars,AO,LCD,120091,"Oh, Arissa",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51232,AAS,390,Intermed Topics Asian Am St,JI,LCD,120091,"Inda, Jonathan X",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48571,AAS,590,Asian Am Studies Seminar,FN,LCD,120091,"Ngo, Fiona",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49113,ABE,199,Undergraduate Open Seminar,GD,LEC,120091,"Danao, Mary-Grace",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29862,ABE,222,Agric & Biological Engrg II,AL1,LEC,120091,"Rodriguez, Luis F",1,3,1,5,8,2,0,3,1,1,0,0,3,0,2.67
39997,ABE,425,Engrg Measurement Systems,AE1,LCD,120091,"Grift, Tony E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47444,ABE,436,Renewable Energy Systems,XW1,LCD,120091,"Wang, Xinlei",3,8,12,14,8,3,1,0,0,0,0,0,0,0,3.46
51916,ABE,446,Biological Nanoengineering,KB1,LEC,120091,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51917,ABE,446,Biological Nanoengineering,KB2,LEC,120091,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40185,ABE,456,Land & Water Resources Engrg,U3,LEC,120091,"Kalita, Prasanta K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51989,ABE,457,NPS Pollution Processes,PK1,LCD,120091,"Kalita, Prasanta K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51990,ABE,458,NPS Pollution Modeling,RC1,LCD,120091,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49481,ABE,463,Electrohydraulic Systems,QZ,LEC,120091,"Zhang, Qin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120091,"Zahos, Stephen C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44855,ABE,488,Bioprocessing Grains for Fuels,VS1,LCD,120091,"Singh, Vijay",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49583,ABE,498,Special Topics,ECK,LEC,120091,"Eckhoff, Steven",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,ABE,502,Graduate Research II,E,DIS,120091,"Eckhoff, Steven",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51668,ABE,598,Special Topics,ACH,DIS,120091,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51932,ABE,598,Special Topics,LS1,LCD,120091,"Schideman, Lance C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45418,ACCY,200,Fundamentals of Accounting,A,LCD,120091,"Silhan, Peter A",1,9,8,8,9,12,9,4,8,4,1,4,4,0,2.55
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120091,"Finnegan, Thomas",0,15,10,3,0,0,0,0,0,0,0,0,0,0,3.81
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120091,"Hoye, Lauren N",0,4,3,5,12,4,4,5,3,0,1,0,1,0,2.75
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120091,"Hoye, Lauren N",2,5,9,6,12,5,2,4,0,0,1,0,0,0,3.13
30114,ACCY,201,Accounting and Accountancy I,AD3,DIS,120091,"Zeroth, Erik T",0,3,15,10,11,2,0,2,1,0,1,0,2,1,3.09
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120091,"Zeroth, Erik T",0,6,9,10,14,4,3,0,1,0,1,0,0,0,3.18
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120091,"Faulkner, Bryce E",0,9,15,13,6,3,0,2,0,0,0,0,1,0,3.35
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120091,"Faulkner, Bryce E",0,11,11,5,13,2,2,4,1,0,0,0,0,0,3.26
51202,ACCY,201,Accounting and Accountancy I,U1,LCD,120091,"Curtis, Susan M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120091,"Lyznicki, James J",5,13,3,4,9,3,0,2,0,0,0,0,0,0,3.47
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120091,"Lyznicki, James J",4,7,3,2,5,0,0,4,0,0,0,0,0,0,3.39
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120091,"Whittington, Jennifer L",3,9,2,5,6,0,0,2,1,0,0,0,0,0,3.42
30130,ACCY,202,Accounting and Accountancy II,ADD,DIS,120091,"Whittington, Jennifer L",2,10,2,4,12,0,3,5,0,0,0,0,0,0,3.2
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120091,"Longo, Mark D",4,4,6,2,8,1,0,1,2,0,0,0,0,0,3.31
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120091,"Huang, Wei-Lun",2,10,2,3,8,1,2,1,2,0,0,0,0,0,3.29
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120091,"Heisey, John J",13,10,4,5,4,1,2,1,0,0,0,0,0,0,3.62
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120091,"Longo, Mark D",5,11,4,4,10,3,0,2,0,0,1,0,0,0,3.38
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120091,"Biltgen, Eric A",5,13,6,4,6,1,0,1,2,0,1,0,0,0,3.44
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120091,"Heisey, John J",6,17,5,2,4,1,1,1,0,0,0,0,0,0,3.68
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120091,"Doyle, James T",3,10,6,4,11,2,1,1,1,0,0,0,0,0,3.38
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120091,"Dhruva, Purak J",5,5,2,2,12,4,1,5,1,0,1,0,0,0,3.04
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120091,"Yenchek, Christopher S",2,5,6,2,12,0,4,3,2,0,0,0,2,0,2.93
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120091,"Biltgen, Eric A",4,10,1,2,7,3,4,7,0,0,0,0,0,0,3.12
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120091,"Doyle, James T",3,6,3,5,10,5,1,2,0,0,1,0,0,0,3.18
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120091,"Dhruva, Purak J",1,6,2,6,4,1,1,2,2,0,0,0,0,0,3.19
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120091,"Yenchek, Christopher S",1,8,3,4,6,1,3,5,1,0,1,0,2,0,2.88
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120091,"Gong, Jianxin",0,5,8,5,4,1,4,0,0,0,0,0,0,0,3.33
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120091,"Zhou, Hailan",0,3,6,3,4,4,2,0,0,0,0,0,0,0,3.24
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120091,"Zhou, Hailan",1,2,7,1,8,5,0,0,1,0,0,0,0,0,3.2
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120091,"Zhou, Hailan",1,5,6,5,4,2,2,0,0,0,0,0,0,0,3.39
30201,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120091,"Finnegan, Thomas",1,6,7,9,1,2,1,0,1,0,0,0,0,0,3.43
30203,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120091,"Gong, Jianxin",0,5,3,4,3,5,0,3,0,0,0,0,1,0,3.03
50319,ACCY,301,Atg Measurement & Disclosure,AE7,LCD,120091,"Gong, Jianxin",2,9,8,2,2,0,0,2,0,0,0,0,0,0,3.6
30209,ACCY,302,Decision Making for Atg,AE1,LCD,120091,"Farrell, Anne M",3,4,7,6,6,2,0,0,0,0,0,0,0,0,3.46
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120091,"Farrell, Anne M",0,5,3,10,2,2,2,1,1,1,1,0,0,0,3.08
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120091,"Farrell, Anne M",0,7,4,10,5,3,1,1,0,0,0,0,0,0,3.33
30216,ACCY,302,Decision Making for Atg,AE4,LCD,120091,"Turner, Cynthia W",1,8,1,12,7,3,0,0,0,0,0,0,0,0,3.4
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120091,"Turner, Cynthia W",1,6,5,7,6,5,0,0,0,0,0,1,0,0,3.28
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120091,"Li, Yue",2,7,2,3,6,9,1,0,0,0,0,0,0,0,3.26
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120091,"Li, Yue",0,11,2,10,7,2,0,0,0,0,0,0,0,0,3.47
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120091,"Sandretto, Michael J",3,4,6,6,7,5,1,0,0,0,0,0,0,0,3.33
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120091,"Sandretto, Michael J",2,7,5,6,5,7,0,0,0,0,0,0,0,0,3.38
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120091,"Li, Yue",1,4,4,14,7,1,0,0,0,0,1,0,0,0,3.31
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120091,"Li, Wei",0,12,2,12,1,2,0,1,0,0,0,0,1,0,3.41
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120091,"Li, Wei",3,5,0,8,5,2,0,1,1,0,0,0,0,0,3.31
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120091,"Smith, Steven",1,2,7,9,6,4,1,0,1,0,0,0,0,0,3.24
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120091,"Koga, Kentaro",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120091,"Smith, Steven",1,4,5,8,6,5,2,0,1,0,0,0,0,0,3.21
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120091,"Smith, Steven",1,2,7,5,5,4,2,0,0,0,0,0,0,0,3.26
30296,ACCY,304,Accounting Control Systems,AE5,LCD,120091,"Koga, Kentaro",1,4,6,7,7,3,0,1,1,0,0,0,0,0,3.27
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120091,"Bol, Jasmijn C",5,6,3,6,7,5,0,0,0,0,0,0,0,0,3.42
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120091,"Bol, Jasmijn C",0,3,2,5,7,5,4,0,0,0,0,0,0,0,3.06
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120091,"Bol, Jasmijn C",3,6,1,4,11,2,1,0,0,0,0,0,0,0,3.35
30334,ACCY,312,Principles of Taxation,A,LCD,120091,"Holder, Daniel E",1,4,1,0,12,4,2,4,0,0,0,0,0,1,2.96
30335,ACCY,312,Principles of Taxation,B,LCD,120091,"Lisowsky, Petro",0,5,3,5,4,8,2,1,0,0,0,0,0,0,3.13
30336,ACCY,312,Principles of Taxation,C,LCD,120091,"Molloy, Karen H",1,6,5,2,12,2,1,0,0,0,0,0,0,0,3.33
39460,ACCY,312,Principles of Taxation,D,LCD,120091,"Lisowsky, Petro",0,3,5,3,4,3,2,3,1,0,0,0,0,0,3.03
48959,ACCY,312,Principles of Taxation,E,LCD,120091,"Sternburg, Thomas",0,2,4,7,11,1,1,0,0,0,0,0,0,0,3.23
30412,ACCY,398,Practical Problems in Atg,A,LCD,120091,"Nekrasz, Frank",110,0,0,0,3,0,0,0,0,0,0,0,0,0,3.98
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120091,"Brewster, Billy",3,6,13,8,7,1,0,1,0,0,1,0,0,0,3.43
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120091,"Pike, Joel E",0,10,6,9,8,1,1,2,0,0,0,0,0,0,3.38
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120091,"Pike, Joel E",1,17,3,6,6,3,0,3,0,0,0,0,0,0,3.46
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120091,"Grenier, Jonathan H",0,12,6,5,11,3,1,0,0,0,0,0,0,0,3.42
30360,ACCY,432,Intro to Mgt Info Systems,U3,LCD,120091,"Silhan, Peter A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49296,ACCY,503,Managerial Accounting,EM,LCD,120091,"Chandler, John S",8,13,4,3,1,1,0,0,0,0,0,0,0,0,3.81
44637,ACCY,503,Managerial Accounting,X,LCD,120091,"Chandler, John S",18,15,6,3,1,0,0,0,0,0,0,0,0,0,3.88
30419,ACCY,504,Auditing,A,LCD,120091,"McHugh, Marion E",5,4,9,2,13,0,0,0,0,0,0,0,0,0,3.48
30426,ACCY,504,Auditing,B,LCD,120091,"McHugh, Marion E",2,9,14,5,4,1,0,0,0,0,1,0,0,0,3.55
44465,ACCY,510,Financial Reporting Standards,A,LCD,120091,"Doogar, Rajib K",0,2,6,14,0,0,0,0,0,0,0,0,1,0,3.33
44865,ACCY,510,Financial Reporting Standards,B,LCD,120091,"Doogar, Rajib K",0,2,10,17,10,0,0,0,0,0,0,0,0,0,3.37
46889,ACCY,510,Financial Reporting Standards,C,LCD,120091,"Polinski, Paul W",0,3,8,21,7,0,1,0,0,0,0,0,0,0,3.37
46890,ACCY,510,Financial Reporting Standards,D,LCD,120091,"Doogar, Rajib K",0,2,8,23,5,0,0,0,0,0,0,0,0,0,3.39
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120091,"Narayanamoorthy, Ganapath",2,7,10,5,9,0,0,0,0,0,0,0,0,0,3.53
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120091,"Narayanamoorthy, Ganapath",1,8,13,10,8,0,0,0,0,0,0,0,0,0,3.53
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120091,"Narayanamoorthy, Ganapath",1,7,13,7,8,0,0,0,0,0,0,0,0,0,3.53
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120091,"Sougiannis, Theodore",0,7,16,13,3,0,0,0,0,0,0,0,0,0,3.56
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120091,"Sougiannis, Theodore",1,3,9,17,2,0,0,0,0,0,0,0,0,0,3.49
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120091,"Abdel-Khalik, Ahmed R",0,9,9,10,11,0,0,0,0,0,0,0,0,0,3.47
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120091,"Perkins, Jon D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46360,ACCY,515,Auditing & Assurance Standards,B,LCD,120091,"Beck, Paul J",2,9,5,6,8,1,0,0,0,0,0,0,0,0,3.52
48423,ACCY,515,Auditing & Assurance Standards,C,LCD,120091,"Beck, Paul J",1,11,5,3,9,1,0,1,0,0,0,0,0,0,3.48
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120091,"McHugh, Marion E",1,6,10,9,5,0,0,0,0,0,0,0,0,0,3.54
30428,ACCY,517,Financial Statement Analysis,A,LCD,120091,"Imhoff, Eugene A",3,9,5,13,13,1,0,0,0,0,0,0,0,0,3.44
30431,ACCY,517,Financial Statement Analysis,B,LCD,120091,"Imhoff, Eugene A",1,4,13,15,9,2,0,0,0,0,0,1,0,0,3.35
30442,ACCY,553,Selected Topics in Fed Tax,A,LCD,120091,"Sternburg, Thomas",0,16,3,15,6,0,0,0,0,0,0,0,0,0,3.57
43855,ACCY,553,Advanced Tax Topics,CH1,LCD,120091,"Lawler, Michael R",0,6,19,4,0,0,0,0,0,0,0,0,0,0,3.69
43856,ACCY,553,Multi-jurisdictional Taxation,CH2,LCD,120091,"Engle, Howard S",2,8,5,3,11,0,0,0,0,0,0,0,0,0,3.49
30446,ACCY,590,Adv Prof Internship in ACCY,A,CNF,120091,"Curtis, Susan M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30447,ACCY,593,Special Research Problems,B,LCD,120091,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30456,ACCY,593,Special Research Problems,FR,LCD,120091,"Nekrasz, Frank",20,30,1,1,0,0,0,0,0,0,0,0,0,0,3.98
46361,ACCY,593,Special Research Problems,FR2,LCD,120091,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30460,ACCY,593,Special Research Problems,S,CNF,120091,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120091,"Brozovic, Nicholas",0,4,0,1,4,1,0,9,0,0,2,0,3,0,2.25
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120091,"Brozovic, Nicholas",1,4,0,1,3,2,0,5,0,0,5,0,3,0,2.19
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120091,"Brozovic, Nicholas",0,3,0,6,4,3,0,3,0,0,2,0,2,0,2.61
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120091,"Brozovic, Nicholas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30480,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120091,"Brozovic, Nicholas",0,3,0,2,4,4,0,5,0,0,3,0,3,1,2.26
30482,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120091,"Brozovic, Nicholas",1,4,0,2,4,1,0,7,0,0,4,0,1,0,2.47
30476,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120091,"Brozovic, Nicholas",0,7,0,2,3,1,0,8,0,0,4,0,0,0,2.65
30478,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120091,"Brozovic, Nicholas",0,9,0,6,3,4,0,1,0,0,0,0,1,0,3.24
30503,ACE,161,Microcomputer Applications,A,LBD,120091,"Rogalla, Valerie",0,17,0,0,3,0,0,4,0,0,0,0,1,0,3.4
30486,ACE,161,Microcomputer Applications,C1,LBD,120091,"Lo, Alexander C",0,20,0,0,3,0,0,1,0,0,1,0,0,0,3.68
30504,ACE,161,Microcomputer Applications,C2,LBD,120091,"Rogalla, Valerie",0,12,0,0,5,0,0,2,0,0,2,0,0,0,3.29
30505,ACE,161,Microcomputer Applications,E,LBD,120091,"Lo, Alexander C",0,22,0,0,1,0,0,1,0,0,0,0,0,0,3.88
30487,ACE,161,Microcomputer Applications,F,LBD,120091,"Lo, Alexander C",0,23,0,0,2,0,0,0,0,0,1,0,0,0,3.81
30507,ACE,161,Microcomputer Applications,G,LBD,120091,"Lo, Alexander C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30489,ACE,161,Microcomputer Applications,L1,LBD,120091,"Lo, Alexander C",0,18,0,0,5,0,0,2,0,0,0,0,0,0,3.64
30509,ACE,161,Microcomputer Applications,L2,ONL,120091,"Rogalla, Valerie",0,11,0,0,7,0,0,4,0,0,1,0,0,0,3.22
30491,ACE,161,Microcomputer Applications,N1,LBD,120091,"Lo, Alexander C",0,23,0,0,2,0,0,0,0,0,0,0,0,0,3.92
30513,ACE,161,Microcomputer Applications,N2,ONL,120091,"Rogalla, Valerie",0,13,0,0,3,0,0,3,0,0,1,0,2,0,3.09
30493,ACE,161,Microcomputer Applications,R,LBD,120091,"Rogalla, Valerie",0,12,0,0,8,0,0,3,0,0,1,0,0,0,3.29
30494,ACE,161,Microcomputer Applications,T,LBD,120091,"Rogalla, Valerie",0,14,0,0,5,0,0,5,0,0,1,0,0,0,3.28
48181,ACE,199,Poverty & Dev in Appalachia,PDA,LCD,120091,"Allen-Smith, Joyce E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30528,ACE,210,Environmental Economics,AL1,LEC,120091,"Ando, Amy W",3,38,12,12,18,2,11,4,5,2,2,0,1,0,3.22
30574,ACE,231,Food and Agribusiness Mgt,M,LCD,120091,"Mazzocco, Michael A",3,12,23,18,31,15,3,5,4,0,0,0,1,0,3.14
30577,ACE,232,Management of Farm Enterprises,S,LCD,120091,"Stoddard, Paul B",0,50,0,0,58,0,0,19,0,0,6,1,1,0,3.1
49899,ACE,240,Personal Financial Planning,AL1,LEC,120091,"Neelakantan, Urvi",0,36,21,16,16,13,5,4,2,1,0,0,0,0,3.35
39440,ACE,251,The World Food Economy,AL1,LEC,120091,"Winter-Nelson, Alex E",2,31,20,19,13,9,5,9,1,0,0,0,2,0,3.27
30581,ACE,270,Consumer Economics,E,LEC,120091,"Gundersen, Craig",0,20,7,12,13,13,5,2,1,1,3,0,2,0,3.05
49904,ACE,346,Tax Policy and Finan Planning,M,LCD,120091,"Endres, A B",6,2,5,3,12,7,0,3,2,2,0,1,0,0,2.97
50033,ACE,398,Fin Plan for the Practitioner,FPP,LCD,120091,"Micetich, John",0,8,6,3,3,0,1,0,0,0,1,0,0,0,3.47
30588,ACE,403,Agricultural Law,UG,LCD,120091,"Grossman, Margaret R",0,4,1,2,9,2,0,14,4,1,1,0,1,0,2.45
30589,ACE,406,Environmental Law,UG,LCD,120091,"Grossman, Margaret R",0,3,2,2,7,3,0,7,6,1,1,2,0,0,2.43
43568,ACE,411,Environment and Development,GR,LCD,120091,"Khanna, Madhu",2,10,4,4,3,0,3,3,3,5,1,2,0,0,2.87
30592,ACE,427,Commodity Price Analysis,C,LCD,120091,"Irwin, Scott H",1,7,2,9,4,3,7,2,3,3,2,0,3,0,2.62
30593,ACE,431,Agri-food Strategic Management,S,LCD,120091,"Mazzocco, Michael A",3,12,7,18,11,4,2,0,0,0,0,0,0,0,3.4
40644,ACE,445,Intermediate Personal Fin Plan,P,LBD,120091,"Neelakantan, Urvi",0,1,5,8,10,5,2,1,0,0,0,0,0,0,3.09
49906,ACE,446,Modeling App's Finan Plan,GR,LBD,120091,"Sherrick, Bruce J",3,4,1,3,2,1,1,7,1,0,1,1,1,0,2.69
30597,ACE,448,Rural Real Estate Appraisal,UG,LCD,120091,"Hornbaker, Robert H",2,6,4,2,8,1,0,3,0,0,0,0,1,0,3.2
49908,ACE,451,Agriculture in Intl Dev,GR,LCD,120091,"Thompson, Robert L",7,7,6,3,3,3,4,3,1,1,0,0,0,0,3.25
30601,ACE,455,Intl Trade in Food and Agr,M,LCD,120091,"Khanna, Madhu",2,16,5,9,6,8,5,3,2,0,3,1,1,0,3.02
45927,ACE,456,Agr and Food Policies,GR,LCD,120091,"Thompson, Robert L",4,7,7,2,4,9,3,1,2,1,1,0,0,0,3.1
30604,ACE,474,Econ of Consumption,UG,LCD,120091,"Arends-Kuenning, Mary P",0,11,10,2,11,4,2,2,0,0,1,0,0,0,3.27
48576,ACE,499,Computer Apps&Data Anly-AgAccy,AA,LBD,120091,"Ellinger, Paul N",3,16,4,0,2,0,0,0,0,0,0,0,1,0,3.68
51092,ACE,499,Agr & Cons Econ in Service,SRV,CNF,120091,"McNamara, Paul E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30606,ACE,502,Demand/Supply/Firms/Households,C,LCD,120091,"Arends-Kuenning, Mary P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30653,ACE,503,Equilibrium and Welfare Econ,N,LCD,120091,"Bullock, David S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43619,ACE,530,Applied Production Economics,E,LCD,120091,"Nelson, Charles H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49910,ACE,542,Advanced Agricultural Finance,E,LCD,120091,"Sherrick, Bruce J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
