CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
30282,PHYS,214,"Univ Physics, Quantum Phys",A,LEC,120065,"Hassani, Sadri D",1,4,4,2,3,4,4,2,0,1,0,0,0,0,3.03
33065,PLPA,409,Diseases of Ornamentals & Turf,CH,LCD,120065,"White, Donald G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33067,PLPA,409,Diseases of Ornamentals & Turf,LC,LCD,120065,"White, Donald G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33066,PLPA,409,Diseases of Ornamentals & Turf,OB,LCD,120065,"White, Donald G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32851,PORT,101,Elementary Portuguese I,A,LCD,120065,"Dasilva, Simone C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32852,PORT,199,Undergraduate Open Seminar,A,LCD,120065,"Thome-Williams, Ana C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32927,PORT,402,Intensive Portuguese,A,LCD,120065,"Thome-Williams, Ana C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30313,PS,100,Intro to Political Science,R,LCD,120065,"Edwards, Scott",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30314,PS,101,Intro to US Gov & Pol,N,LCD,120065,"Mitchell, Dona-Gene",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30320,PS,220,Intro to Public Policy,R,LCD,120065,"McQuide, Bryan S",0,7,4,0,4,0,3,0,2,3,0,0,1,1,2.88
30317,PS,240,Intro to Comp Politics,N,LCD,120065,"Cavanaugh, Jeffrey M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30318,PS,241,Comp Politics in Dev Nations,N,LCD,120065,"Fesnic, Florin N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31205,PS,280,Intro to Intl Relations,A,LCD,120065,"Ucaray, Burcu",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30323,PS,283,Intro to Intl Security,R,LCD,120065,"Rudloff, Peter J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32839,PS,321,Principles of Public Policy,A,LCD,120065,"Malekafzali, Farhad",0,11,2,1,5,0,0,1,2,0,0,0,0,2,3.41
30328,PS,376,American Political Theory,A,LCD,120065,"Seitz, Steven T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30329,PSYC,100,Intro Psych,A,LEC,120065,"Luke, Steven G",0,8,0,0,9,0,0,3,0,0,1,0,1,0,3
31256,PSYC,100,Intro Psych,B,LEC,120065,"Seiler, Stephanie N",4,7,5,7,5,4,2,1,1,0,0,0,0,0,3.32
30330,PSYC,201,Intro to Social Psych,A,LEC,120065,"Summerville, Amy L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32937,PSYC,210,The Brain and the Mind,A1,LEC,120065,"Wickesberg, Robert E",8,26,2,4,2,0,1,0,1,0,0,0,0,0,3.79
30332,PSYC,224,Cognitive Psych,A,LEC,120065,"Konopka, Agnieszka E",0,8,0,0,8,0,0,7,0,0,2,0,0,0,2.88
32930,PSYC,230,Perception & Sensory Processes,A,LEC,120065,"Lipes, Gregory A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30333,PSYC,235,Intro to Statistics,AB1,LAB,120065,"Lorenz, Florian M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30335,PSYC,235,Intro to Statistics,AB3,LAB,120065,"Lorenz, Florian M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30337,PSYC,238,Abnormal Psych,A,LEC,120065,"Clausell, Eric",0,2,4,6,4,1,4,4,2,0,1,0,1,0,2.72
32938,PSYC,239,Community Psych,A,LEC,120065,"Hidalgo, Benjamin E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33103,PSYC,245,Industrial Org Psych,A,LEC,120065,"Brummel, Bradley J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32929,PSYC,250,Psych of Personality,A,LEC,120065,"Harms, Peter D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32934,PSYC,336,Topics in Clin/Comm Psych,MA1,LEC,120065,"Aber, Mark S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33104,PSYC,361,The Psychology of Aging,A,LCD,120065,"Wilson, Elizabeth A",3,3,3,5,6,4,2,4,1,0,0,0,0,1,3.05
33381,PSYC,383,Adv Prac in Mental Hlth I,NA,PR,120065,"Allen, Nicole E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30355,RHET,105,Principles of Composition,C,LCD,120065,"Ching, Kory",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30354,RHET,105,Principles of Composition,X,LCD,120065,"Ching, Kory",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29983,RLST,106,Archaeology and the Bible,A,LCD,120065,"Pitard, Wayne T",0,5,5,7,4,2,0,0,2,0,0,0,0,0,3.29
31186,RST,100,Society and Leisure,A,LCD,120065,"Shinew, Kimberly J",1,5,4,7,3,5,1,0,2,0,0,0,1,0,3.1
31191,RST,100,Society and Leisure,B,LCD,120065,"Gower, Ryan K",4,9,7,1,1,0,0,0,0,0,0,0,0,0,3.82
31190,RST,218,Entrepreneurship,A,LCD,120065,"Wicks, Bruce E",2,6,4,3,5,2,0,4,3,0,3,0,3,3,2.66
31189,RST,230,Leisure Services and Diversity,A,LCD,120065,"Stodolska, Monika",7,15,14,8,4,0,0,0,0,0,0,0,0,1,3.71
31188,RST,330,Leisure and Consumer Culture,A,LCD,120065,"Santos, Carla A",0,20,6,3,6,0,3,1,0,0,0,0,0,0,3.56
31245,SHS,533,Advanced Language Diagnostics,C,LEC,120065,"Crane, Lisa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32916,SHS,551,Electrophys Indic Aud Balance,A,LCD,120065,"Chambers, Ronny D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30444,SHS,557,Adv Clin Prac Aud Assess Rehab,A,LCD,120065,"Echols-Chambers, Lou",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30445,SHS,557,Adv Clin Prac Aud Assess Rehab,E,LCD,120065,"Echols-Chambers, Lou",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30447,SHS,577,Adv Clin Prac Spch-Lang Path,C,LCD,120065,"Crane, Lisa M",0,26,2,0,2,0,0,0,0,0,0,0,0,0,3.92
30448,SHS,577,Adv Clin Prac Spch-Lang Path,D,LCD,120065,"Crane, Lisa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30449,SHS,577,Adv Clin Prac Spch-Lang Path,E,LCD,120065,"Crane, Lisa M",0,21,0,0,4,0,0,1,0,0,0,0,0,0,3.79
30450,SHS,593,Special Problems,B,LCD,120065,"Echols-Chambers, Lou",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33352,SHS,593,Special Problems,L,LCD,120065,"Crane, Lisa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32363,SHS,593,Special Problems,TBI,LEC,120065,"Proctor, F A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33153,SOC,200,Intro to Sociological Theory,1,LEC,120065,"Downs, Heather A",6,7,6,4,3,6,0,2,1,0,1,1,0,0,3.24
31119,SOC,225,Race and Ethnicity,1,LCD,120065,"Cruz, Adrian",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32873,SOC,273,Social Persp on the Family,CH,LEC,120065,"Hronis, Carolyn",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31116,SOC,373,Social Stratification,1,LCD,120065,"Muhammad, Kareem R",3,2,4,3,5,3,0,1,2,0,0,0,2,0,2.92
30369,SOC,380,Social Research Methods,1,LCD,120065,"Zerai, Assata",1,4,9,5,12,3,0,3,0,0,0,0,0,0,3.23
32872,SOC,396,Special Topics in Sociology,DG,LEC,120065,"Grbic, Douglas E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30372,SOC,400,Internships,KK,CNF,120065,"Kendall, Kimberly D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29984,SOC,496,Advanced Special Topics,ND,LCD,120065,"Denzin, Norman K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30374,SOCW,400,Generalist SW Practice Methods,A,LCD,120065,"Bragg, Mary",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30376,SOCW,400,Generalist SW Practice Methods,B,LCD,120065,"Casey, Anne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30378,SOCW,400,Generalist SW Practice Methods,C,LCD,120065,"Larrison, Tara E",2,9,8,4,0,0,0,0,0,0,0,0,0,0,3.77
33049,SOCW,400,Generalist SW Practice Methods,CU,LCD,120065,"Maurer, Mary F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30379,SOCW,400,Generalist SW Practice Methods,D,LCD,120065,"Carter-Black, Janet D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33048,SOCW,400,Generalist SW Practice Methods,S,LCD,120065,"Garrison, Mary",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30380,SOCW,410,Social Welfare Pol and Svcs,A,LCD,120065,"Johnson, Jill L",0,7,13,8,0,0,0,0,0,0,0,0,0,0,3.66
30382,SOCW,410,Social Welfare Pol and Svcs,B,LCD,120065,"Scott, Robinson J",0,7,14,5,3,2,0,0,0,0,0,0,0,0,3.56
30383,SOCW,410,Social Welfare Pol and Svcs,C,LCD,120065,"Culton, Kenneth W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33050,SOCW,501,SW Practice with Groups,P,LCD,120065,"Lindsey, Brenda C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33052,SOCW,501,SW Practice with Groups,R,LCD,120065,"Carskadon, Dorothy E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30385,SOCW,531,Practice in Org Settings,A,CNF,120065,"Manselle, Tonya L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30386,SOCW,531,Practice in Org Settings,B,CNF,120065,"Howard, Judith A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30388,SOCW,531,Practice in Org Settings,C,CNF,120065,"UNGER, JUDITH M",12,10,0,3,2,0,0,0,0,0,0,0,0,0,3.85
33208,SOCW,531,Practice in Org Settings,D,LCD,120065,"Arseneau, Constance J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30389,SOCW,532,Practice Evaluation,A,CNF,120065,"GLASSGOW, ANNE E",9,13,1,1,1,0,0,0,0,0,0,0,0,0,3.92
31371,SOCW,551,HBSE II: Women's Issues,A,LCD,120065,"Haight, Wendy L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29985,SPAN,103,Intermediate Spanish,1A,LCD,120065,"Salto, Juan A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29987,SPAN,103,Intermediate Spanish,1C,LCD,120065,"Salto, Juan A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30405,SPAN,103,Intermediate Spanish,2A,LCD,120065,"Cabal Jimenez, Munia",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30406,SPAN,103,Intermediate Spanish,2C,LCD,120065,"Cabal Jimenez, Munia",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29988,SPAN,122,Elementary Spanish,1A,LCD,120065,"Dennison, Braddon A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31184,SPAN,122,Elementary Spanish,1C,LCD,120065,"Dennison, Braddon A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31185,SPAN,122,Elementary Spanish,2A,LCD,120065,"Falwell, Tracy D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29990,SPAN,140,El mundo hispano-americano,1D,LCD,120065,"Reyes-Rodriguez, Antonio",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29991,SPAN,141,Intro to Spanish Grammar,1A,LCD,120065,"Carollo, Brenden C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32375,SPAN,141,Intro to Spanish Grammar,1B,LCD,120065,"Olivar, Jordi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29992,SPAN,141,Intro to Spanish Grammar,1C,LCD,120065,"Carollo, Brenden C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30408,SPAN,141,Intro to Spanish Grammar,2A,LCD,120065,"Burga, Alicia",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30409,SPAN,141,Intro to Spanish Grammar,2C,LCD,120065,"Burga, Alicia",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30410,SPAN,200,Readings in Hispanic Texts,2A,LCD,120065,"Hernandez-Torre, Yolopatt",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32855,SPAN,202,Spanish for Business,1B,LCD,120065,"Abbott, Annie R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29995,SPAN,204,Practical Review of Spanish,1C,LCD,120065,"Muntendam, Antje",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30424,SPAN,204,Practical Review of Spanish,2C,LCD,120065,"Feder, Aaron L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32854,SPAN,208,Oral Spanish,1A,LCD,120065,"Ferreira, Letania",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32376,SPAN,208,Oral Spanish,1B,LCD,120065,"Olivar, Jordi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30427,SPAN,208,Oral Spanish,2E,LCD,120065,"Velazquez, Maria I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32877,SPAN,208,Oral Spanish,DR,LCD,120065,"Reyes-Rodriguez, Antonio",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31228,SPAN,225,Intro Hispanic Literature I,1C,LCD,120065,"Del-Rio, Irune",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29996,SPAN,228,Spanish Composition,1C,LCD,120065,"Soria Lopez, Maria Del Ma",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30426,SPAN,228,Spanish Composition,2C,LCD,120065,"Patino, Brenci",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32377,SPAN,232,Intensive Spoken Spanish,1B,LCD,120065,"Olivar, Jordi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30003,SPAN,301,Culture of Spain,1C,LCD,120065,"Gonzalez-Allend, Iker",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30430,SPAN,301,Culture of Spain,2C,LCD,120065,"Alvarez-Garcia, Jose-Igna",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30431,SPAN,302,Intro Hispanic Linguistics,2C,LCD,120065,"Garrido, Marisol",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33428,SPAN,490,Advanced Readings in Spanish,AA2,LCD,120065,"Abbott, Annie R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30434,SPCM,101,Public Speaking,E2,LCD,120065,"Surratt, Julie A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30005,SPCM,101,Public Speaking,A,LCD,120065,"Kosenko, Kama A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32445,SPCM,101,Public Speaking,B,LCD,120065,"Blum, Ryan H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32861,SPCM,101,Public Speaking,C,LCD,120065,"Hurley, Ryan J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30432,SPCM,101,Public Speaking,D2,LCD,120065,"Arnold, Samantha J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31236,SPCM,102,Intro to Comm Theory & Res,3,LCD,120065,"Miller, Laura E",0,7,8,4,2,0,0,0,0,0,0,0,0,0,3.65
30437,SPCM,102,Intro to Comm Theory & Res,B,LCD,120065,"Weaver, Andrew J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30438,SPCM,212,Intro to Organizational Comm,1,LCD,120065,"Garcia, Mattea A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30439,SPCM,220,Communicating Public Policy,A,LCD,120065,"Cooper, Troy B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32862,SPCM,230,Intro to Interpersonal Comm,A,LCD,120065,"Scott, Allison M",2,1,7,3,2,2,1,2,0,2,0,0,0,0,3.09
30442,SPCM,230,Intro to Interpersonal Comm,B,LCD,120065,"Eckstein, Jessica J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32890,SPCM,277,Media of Public Discourse,1,LCD,120065,"Zhang, Yuanyuan",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30440,SPCM,321,Persuasive Speaking,A,LCD,120065,"Bond, Bradley J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30441,SPCM,323,Argumentation,1,LCD,120065,"Larson, Daniel M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32876,SPCM,529,Seminar Communication Theory,A,LCD,120065,"Caughlin, John P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31389,SPED,117,The Culture of Disability,A,LCD,120065,"Bentz, Johnell L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30396,SPED,438,Collaborating with Families,A,LCD,120065,"Santos Gilbertz, Rosa M",0,22,0,0,1,0,0,0,0,0,0,0,0,0,3.96
31216,SPED,517,Disability Issues in SPED,A,LCD,120065,"Lee, Suzanne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32294,SPED,517,Disability Issues in SPED,TI1,LCD,120065,"Lee, Suzanne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30403,SPED,538,Interdisciplinary Teaming,A,LCD,120065,"Felner, Tweety Y",0,32,0,2,0,0,0,0,0,0,0,0,0,0,3.96
30451,STAT,100,Statistics,E1,LCD,120065,"Unger, David",6,1,5,9,1,1,1,5,1,3,1,0,1,0,2.89
30452,STAT,100,Statistics,N,LCD,120065,"Stepanov, Alexei G",7,8,2,2,2,2,0,0,0,0,0,0,2,2,3.41
30453,STAT,100,Statistics,T1,LCD,120065,"Hong, Hyokyoung",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30460,STAT,400,Statistics and Probability I,AL1,LEC,120065,"Monrad, Ditlev",6,2,7,5,3,2,0,2,0,0,0,0,2,0,3.2
30463,TAM,212,Introductory Dynamics,C,LEC,120065,"Tjan, Kuan K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30464,TAM,251,Introductory Solid Mechanics,A,LCD,120065,"Zuniga Zamalloa, Carlo C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30466,TAM,335,Introductory Fluid Mechanics,AB2,LAB,120065,"Mejia Alvarez, Ricardo",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30467,TAM,335,Introductory Fluid Mechanics,AB3,LAB,120065,"Dai, Hsi-Heng",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30486,THEA,101,Introduction to Theatre Arts,A,LCD,120065,"Poynton, Amy E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32255,THEA,101,Introduction to Theatre Arts,B,LCD,120065,"Davis, Thomas E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33054,THEA,101,Introduction to Theatre Arts,JZ,LBD,120065,"Zager, James A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33051,THEA,199,Undergraduate Open Seminar,APL,CNF,120065,"Davis, Peter A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33125,UP,428,International Planning Studio,S,LAB,120065,"Harwood, Stacy A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30497,VCM,601,Clinical/Laboratory Practice,4,LBD,120065,"Williams, David A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30498,VCM,601,Clinical/Laboratory Practice,6,LBD,120065,"Williams, David A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30500,VCM,602,Clinical Anesthesiology,4,LBD,120065,"Tranquilli, William J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30501,VCM,603,Imaging Therapy/Radiology,2,LBD,120065,"Kneller, Stephen K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30502,VCM,603,Imaging Therapy/Radiology,4,LBD,120065,"Kneller, Stephen K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30503,VCM,604,Equine Medicine and Surgery,2,LBD,120065,"Goetz, Thomas E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30504,VCM,604,Equine Medicine and Surgery,4,LBD,120065,"Goetz, Thomas E",0,16,0,0,9,0,0,1,0,0,0,0,0,0,3.58
30505,VCM,604,Equine Medicine and Surgery,4B,LBD,120065,"Goetz, Thomas E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30507,VCM,605,Food Animal Medicine Surgery,2,LBD,120065,"Morin, Dawn E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
