CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
31270,ABE,221,Agric & Biological Engrg I,AL1,LEC,120088,"Grift, Tony E",1,11,0,1,4,1,1,3,0,0,1,0,2,0,3.01
29651,ABE,361,Off-Road Machine Design,AL1,LEC,120088,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51073,ABE,374,Environ Control for Buildings,AB1,LEC,120088,"Wang, Xinlei",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36669,ABE,430,Project Management,A,LCD,120088,"Zahos, Stephen C",0,3,9,7,8,6,5,4,0,0,0,0,0,0,3.05
40242,ABE,430,Project Management,B,LCD,120088,"Zahos, Stephen C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49611,ABE,455,Erosion and Sediment Control,AB1,LBD,120088,"Hirschi, Michael C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29655,ABE,459,Drainage and Water Management,A3,LEC,120088,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39805,ABE,459,Drainage and Water Management,A4,LEC,120088,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31280,ABE,466,Engineering Off-Road Vehicles,AL1,LEC,120088,"Hansen, Alan C",0,8,7,7,5,3,3,0,0,1,1,0,0,0,3.24
29660,ABE,476,Indoor Air Quality Engineering,AB1,LAB,120088,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29662,ABE,476,Indoor Air Quality Engineering,AL1,LEC,120088,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29663,ABE,483,Engrg Properties of Food Matls,A,LEC,120088,"Rausch, Kent D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39806,ABE,501,Graduate Research I,A,LCD,120088,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52855,ABE,598,Special Topics,YZ,LBD,120088,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29670,ACCY,200,Fundamentals of Accounting,A,LCD,120088,"Silhan, Peter A",1,25,18,13,19,14,12,10,8,5,5,1,1,0,2.89
39539,ACCY,200,Fundamentals of Accounting,B,LCD,120088,"Silhan, Peter A",1,26,13,21,12,18,5,11,6,2,2,7,1,1,2.9
36478,ACCY,201,Accounting and Accountancy I,AD1,DIS,120088,"Curtis, Susan M",2,6,4,3,3,3,1,0,2,0,2,0,1,0,3.01
36482,ACCY,201,Accounting and Accountancy I,AD3,DIS,120088,"Curtis, Susan M",1,10,7,5,2,8,3,1,2,0,0,0,0,0,3.23
36484,ACCY,201,Accounting and Accountancy I,AD4,DIS,120088,"Curtis, Susan M",0,3,5,3,2,6,1,2,2,0,3,0,1,0,2.68
36486,ACCY,201,Accounting and Accountancy I,AD6,DIS,120088,"Curtis, Susan M",2,14,8,5,3,7,0,2,3,0,0,0,1,0,3.26
36487,ACCY,201,Accounting and Accountancy I,AD7,DIS,120088,"Curtis, Susan M",0,8,6,7,8,5,1,0,1,0,1,0,0,0,3.23
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120088,"Curtis, Susan M",1,5,13,4,2,1,3,2,1,0,4,0,0,0,3.07
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120088,"Curtis, Susan M",3,9,11,5,4,5,3,0,4,0,1,0,0,0,3.22
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120088,"Curtis, Susan M",1,6,8,5,6,8,3,2,2,0,3,0,0,0,2.97
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120088,"Curtis, Susan M",0,4,6,8,11,7,3,4,0,0,2,0,0,0,2.96
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120088,"Curtis, Susan M",0,7,9,3,6,3,1,3,3,0,1,0,0,0,3.09
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120088,"Curtis, Susan M",2,5,7,5,3,5,2,4,1,0,0,0,0,0,3.15
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120088,"Curtis, Susan M",1,10,10,5,3,0,0,0,1,0,0,0,0,0,3.6
36513,ACCY,201,Accounting and Accountancy I,ADG,DIS,120088,"Curtis, Susan M",1,3,7,3,5,6,0,2,0,0,1,1,1,0,2.95
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120088,"Curtis, Susan M",1,3,8,3,7,7,3,0,0,0,1,0,1,0,3.03
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120088,"Curtis, Susan M",1,8,7,2,4,7,1,2,0,0,1,0,1,0,3.13
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120088,"Curtis, Susan M",1,5,9,2,6,5,2,2,1,0,2,0,0,0,3.07
36530,ACCY,201,Accounting and Accountancy I,ADK,DIS,120088,"Curtis, Susan M",0,5,5,7,7,7,2,1,0,0,4,0,1,0,2.87
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120088,"Curtis, Susan M",1,2,7,4,7,3,2,0,2,0,1,0,0,0,3.07
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120088,"Curtis, Susan M",0,4,7,2,7,4,1,0,0,0,2,0,0,0,3.12
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120088,"Curtis, Susan M",0,5,2,4,4,4,3,2,1,0,2,0,0,0,2.89
36545,ACCY,201,Accounting and Accountancy I,ADO,DIS,120088,"Curtis, Susan M",1,5,3,7,9,3,1,1,1,0,1,0,0,0,3.14
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120088,"Shapland, Julia P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120088,"Shapland, Julia P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120088,"Shapland, Julia P",3,17,4,4,6,2,1,3,0,0,2,0,1,0,3.29
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120088,"Shapland, Julia P",9,14,1,4,5,4,0,5,0,0,0,0,0,0,3.44
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120088,"Shapland, Julia P",7,16,4,3,12,4,0,2,1,0,0,0,0,0,3.45
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120088,"Shapland, Julia P",8,12,3,3,12,5,0,2,1,0,0,0,0,0,3.39
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120088,"Brown, Clifton E",0,0,6,7,4,0,0,4,0,0,0,0,1,1,2.97
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120088,"Brown, Clifton E",1,3,9,12,4,1,0,0,0,0,0,0,0,0,3.46
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120088,"Finnegan, Thomas",2,9,8,9,3,1,0,0,0,0,0,0,0,0,3.59
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120088,"Jackson, Kevin",1,4,9,10,7,2,0,1,0,0,0,0,0,0,3.37
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120088,"Jackson, Kevin",0,6,14,4,6,2,0,0,0,0,0,0,0,0,3.5
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120088,"Brown, Clifton E",1,3,4,11,6,2,1,0,0,0,0,0,0,0,3.32
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120088,"Jackson, Kevin",0,5,10,5,7,4,1,0,0,0,0,0,0,0,3.36
47781,ACCY,301,Atg Measurement & Disclosure,AE9,LCD,120088,"Finnegan, Thomas",0,7,5,7,8,2,0,0,0,0,0,0,0,0,3.41
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120088,"Finnegan, Thomas",1,3,5,13,7,0,0,0,0,0,0,0,0,1,3.4
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120088,"Chen, Xiaoling",0,1,2,4,7,6,1,0,2,0,0,0,0,0,2.93
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120088,"Chen, Xiaoling",0,6,9,7,4,7,1,1,0,0,0,0,0,0,3.3
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120088,"Turner, Cynthia W",0,4,9,12,6,0,0,0,0,0,0,0,0,0,3.45
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120088,"Turner, Cynthia W",0,1,3,10,8,0,4,1,0,0,0,0,0,0,3.1
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120088,"Chen, Xiaoling",1,0,6,4,7,6,3,2,1,0,0,0,0,1,2.97
36682,ACCY,302,Decision Making for Atg,AE6,LCD,120088,"Turner, Cynthia W",1,3,3,12,10,0,0,1,0,0,0,0,0,0,3.3
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120088,"Shin, Jae Yong",0,4,5,6,8,2,1,0,2,0,0,0,0,0,3.19
49257,ACCY,302,Decision Making for Atg,AE9,LCD,120088,"Shin, Jae Yong",0,7,4,5,12,2,0,0,0,0,0,0,0,0,3.36
49258,ACCY,302,Decision Making for Atg,AEA,LCD,120088,"Shin, Jae Yong",0,3,3,4,14,1,2,2,0,0,0,0,0,0,3.09
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120088,"Beck, Paul J",1,5,1,0,21,2,0,3,0,0,0,0,0,0,3.09
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120088,"Li, Siyi",1,3,7,15,9,3,0,1,0,0,0,0,0,0,3.3
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120088,"Li, Siyi",1,9,7,6,12,4,1,0,0,0,0,0,0,0,3.37
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120088,"Li, Siyi",0,9,9,8,7,2,1,3,0,0,0,0,0,0,3.34
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120088,"Wu, Martin G",1,8,6,1,1,6,0,0,0,0,0,0,0,0,3.49
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120088,"Wu, Martin G",2,5,6,14,1,3,1,1,0,0,0,0,0,0,3.39
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120088,"Chandler, John S",6,18,7,2,2,0,0,0,0,0,0,0,0,0,3.84
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120088,"Wu, Martin G",2,5,6,4,4,5,6,0,0,0,0,0,0,0,3.21
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120088,"Koga, Kentaro",1,4,7,11,6,3,0,1,0,0,0,0,0,0,3.34
31321,ACCY,312,Principles of Taxation,A,LCD,120088,"Varadharajan, Anupama",0,4,8,6,13,8,0,0,0,0,0,0,0,0,3.22
31324,ACCY,312,Principles of Taxation,B,LCD,120088,"Perkins, Jon D",1,2,4,7,8,7,2,2,0,1,1,0,0,0,2.96
31330,ACCY,312,Principles of Taxation,C,LCD,120088,"Varadharajan, Anupama",0,5,6,8,8,5,1,0,0,0,0,0,0,0,3.28
31332,ACCY,312,Principles of Taxation,D,LCD,120088,"Varadharajan, Anupama",0,8,5,9,11,4,1,1,1,0,0,0,0,1,3.25
31333,ACCY,312,Principles of Taxation,E,LCD,120088,"Holder, Daniel E",2,13,4,4,11,1,1,2,0,0,0,0,0,0,3.42
45719,ACCY,312,Principles of Taxation,F,LCD,120088,"Sternburg, Thomas",0,7,1,5,17,5,2,1,0,0,0,0,0,0,3.14
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120088,"Perkins, Jon D",0,3,4,13,7,6,3,3,0,0,0,0,0,0,3.08
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120088,"Perkins, Jon D",0,6,7,12,7,4,0,2,0,0,1,0,0,0,3.24
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120088,"Brewster, Billy",2,1,13,14,6,2,0,2,0,0,0,0,0,0,3.34
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120088,"Brewster, Billy",5,1,15,8,5,2,1,2,0,0,0,0,0,0,3.39
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120088,"Grenier, Jonathan H",0,12,6,6,10,3,1,1,0,0,0,0,0,1,3.39
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120088,"Brewster, Billy",1,5,14,14,3,1,0,1,0,0,0,0,0,0,3.48
29671,ACCY,410,Fin Atg Reporting Standards,A,LCD,120088,"Feller, Anita L",2,19,0,2,4,1,0,3,0,0,0,0,0,0,3.59
29676,ACCY,415,Auditing Stds and Practice,A,LCD,120088,"McHugh, Marion E",1,3,6,5,11,2,2,3,0,0,0,0,0,0,3.14
49130,ACCY,451,Advanced Income Tax Problems,A,LCD,120088,"Sternburg, Thomas",0,7,7,16,10,0,0,0,0,0,0,0,0,0,3.42
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120088,"Zhang, Li",7,15,3,3,2,2,0,0,0,0,0,0,0,0,3.76
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MT,LCD,120088,"Venugopalan, Raghunathan",0,22,9,6,5,1,0,0,0,0,0,0,0,0,3.69
49760,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120088,"Sandretto, Michael J",6,19,19,1,1,0,0,0,0,0,0,0,0,0,3.83
29680,ACCY,502,Accounting Analysis II,A,LCD,120088,"Kao, Glenda W",2,7,8,5,2,1,1,0,0,0,0,0,0,0,3.58
31334,ACCY,502,Accounting Analysis II,B,LCD,120088,"Kao, Glenda W",4,7,9,3,3,1,1,0,0,0,0,0,0,0,3.61
31335,ACCY,503,Managerial Accounting,A,LCD,120088,"Venugopalan, Raghunathan",0,16,9,0,2,1,0,0,0,0,0,0,0,0,3.78
39540,ACCY,503,Managerial Accounting,B,LCD,120088,"Venugopalan, Raghunathan",0,17,6,6,1,0,0,0,0,0,0,0,0,0,3.77
31339,ACCY,505,Federal Taxation,A,LCD,120088,"Molloy, Karen H",1,34,2,4,8,0,1,0,0,0,0,0,0,0,3.74
31341,ACCY,505,Federal Taxation,B,LCD,120088,"Molloy, Karen H",2,25,3,5,13,2,0,0,0,0,0,0,0,0,3.6
46973,ACCY,510,Financial Reporting Standards,A,LCD,120088,"Polinski, Paul W",0,22,9,3,4,0,0,0,0,0,0,0,0,0,3.76
46975,ACCY,510,Financial Reporting Standards,C,LCD,120088,"Polinski, Paul W",0,29,2,2,2,1,0,0,0,0,0,0,0,0,3.85
51813,ACCY,512,Risk Measurement/Reporting II,A,LCD,120088,"Schwartz, Rachel",5,24,3,5,1,0,0,0,0,0,0,0,0,0,3.86
51814,ACCY,512,Risk Measurement/Reporting II,B,LCD,120088,"Schwartz, Rachel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51815,ACCY,512,Risk Measurement/Reporting II,C,LCD,120088,"Schwartz, Rachel",5,28,2,0,0,0,1,0,0,0,0,0,0,0,3.94
51816,ACCY,512,Risk Measurement/Reporting II,D,LCD,120088,"Wright, William F",3,20,4,4,2,0,0,0,0,0,0,0,0,0,3.82
51817,ACCY,512,Risk Measurement/Reporting II,E,LCD,120088,"Wright, William F",4,26,0,3,2,0,0,0,0,0,0,0,0,0,3.89
51818,ACCY,512,Risk Measurement/Reporting II,F,LCD,120088,"Wright, William F",0,13,4,5,6,1,0,0,0,0,0,0,0,0,3.59
52293,ACCY,512,Risk Measurement/Reporting II,G,LCD,120088,"Chandler, John S",1,26,7,1,0,0,0,0,0,0,0,0,0,0,3.91
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120088,"Nekrasz, Frank",9,16,7,3,1,1,0,0,0,0,0,0,0,0,3.82
46978,ACCY,515,Auditing & Assurance Standards,B,LCD,120088,"Nekrasz, Frank",4,22,5,3,2,0,0,0,0,0,0,0,0,0,3.84
31373,ACCY,517,Financial Statement Analysis,A,LCD,120088,"Elliott, W B",1,19,9,6,1,0,0,0,0,0,0,0,0,0,3.78
31377,ACCY,517,Financial Statement Analysis,B,LCD,120088,"Elliott, W B",0,23,8,4,3,0,0,0,0,0,0,0,0,0,3.78
39543,ACCY,517,Financial Statement Analysis,C,LCD,120088,"Elliott, W B",0,20,10,1,0,0,0,0,0,0,0,0,0,0,3.87
31379,ACCY,517,Financial Statement Analysis,D,LCD,120088,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120088,"Hart, Michael T",4,5,3,11,5,1,0,0,0,0,0,0,0,0,3.49
50799,ACCY,553,Advanced Tax Topics,CH2,LCD,120088,"Koutouras, George C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48329,ACCY,553,Tax of Closely-held Entities,CHI,LCD,120088,"Whitlock, Brian T",4,20,2,3,0,0,0,0,0,0,0,0,0,0,3.91
31384,ACCY,556,Tax Research,B,LCD,120088,"Molloy, Karen H",2,16,6,6,9,1,0,0,0,0,0,0,0,0,3.59
29682,ACCY,592,Intro to ACCY Research,A,LCD,120088,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45793,ACCY,593,Special Research Problems,AT1,LCD,120088,"Ziegler, Richard E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48244,ACCY,593,Special Research Problems,AT2,LCD,120088,"Ziegler, Richard E",1,18,5,1,5,1,0,0,0,0,0,0,0,0,3.72
50546,ACCY,593,Special Research Problems,C,LCD,120088,"Abdel-Khalik, Ahmed R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42664,ACCY,593,Special Research Problems,S,CNF,120088,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120088,"Westgren, Randall E",0,3,3,2,5,0,1,5,2,0,0,0,1,0,2.74
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120088,"Westgren, Randall E",0,4,1,1,5,2,1,3,4,0,1,0,0,1,2.7
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120088,"Westgren, Randall E",0,4,1,0,1,4,3,5,3,0,3,0,0,0,2.43
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120088,"Westgren, Randall E",1,6,2,0,4,1,1,4,2,0,3,0,0,0,2.78
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120088,"Westgren, Randall E",3,2,1,1,5,0,0,7,4,0,0,0,0,1,2.73
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120088,"Westgren, Randall E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120088,"Bullock, David S",5,6,3,2,3,3,0,3,0,0,0,0,0,0,3.39
36745,ACE,161,Microcomputer Applications,A,LBD,120088,"Rogalla, Valerie",0,15,0,0,2,0,0,4,0,0,0,0,2,0,3.22
36736,ACE,161,Microcomputer Applications,C1,LBD,120088,"Lo, Alexander C",0,19,0,0,5,0,0,0,0,0,1,0,0,1,3.68
36747,ACE,161,Microcomputer Applications,C2,LBD,120088,"Rogalla, Valerie",0,10,0,0,7,0,0,4,0,0,1,0,0,1,3.18
36749,ACE,161,Microcomputer Applications,E,LBD,120088,"Lo, Alexander C",0,21,0,0,3,0,0,0,0,0,0,0,0,0,3.88
36738,ACE,161,Microcomputer Applications,F,LBD,120088,"Lo, Alexander C",0,22,0,0,2,0,0,1,0,0,0,0,0,0,3.84
36750,ACE,161,Microcomputer Applications,G,LBD,120088,"Lo, Alexander C",0,20,0,0,4,0,0,0,0,0,0,0,0,0,3.83
36739,ACE,161,Microcomputer Applications,L1,LBD,120088,"Lo, Alexander C",0,20,0,0,4,0,0,0,0,0,1,0,0,0,3.72
36751,ACE,161,Microcomputer Applications,L2,ONL,120088,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36741,ACE,161,Microcomputer Applications,N1,LBD,120088,"Lo, Alexander C",0,20,0,0,5,0,0,0,0,0,0,0,0,0,3.8
36752,ACE,161,Microcomputer Applications,N2,ONL,120088,"Rogalla, Valerie",0,10,0,0,7,0,0,3,0,0,0,0,1,0,3.19
36742,ACE,161,Microcomputer Applications,R,LBD,120088,"Rogalla, Valerie",0,9,0,0,7,0,0,4,0,0,3,0,2,0,2.72
36744,ACE,161,Microcomputer Applications,T,LBD,120088,"Rogalla, Valerie",0,13,0,0,6,0,0,2,0,0,1,0,2,0,3.13
29698,ACE,222,Agricultural Marketing,T,LCD,120088,"Stoddard, Paul B",0,75,0,0,54,0,0,25,0,0,13,0,4,1,3.07
51717,ACE,240,Personal Financial Planning,AL1,LEC,120088,"Braden, John B",2,18,12,8,31,12,6,14,0,1,3,0,1,0,2.98
49101,ACE,251,The World Food Economy,AL1,LEC,120088,"Baylis, Katherine R",12,9,12,15,15,16,9,5,7,4,0,1,4,0,2.88
51724,ACE,254,Economic Systems in Africa,D,LEC,120088,"Allen-Smith, Joyce E",16,24,11,20,20,3,6,8,0,0,0,0,2,1,3.32
49417,ACE,255,Econ of Rural Poverty and Dev,M,LCD,120088,"Allen-Smith, Joyce E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31419,ACE,261,Applied Statistical Methods,AL1,LEC,120088,"Frank, Julieta M",4,16,17,10,13,7,4,1,1,1,0,0,2,0,3.26
52038,ACE,306,Food Law,N,LCD,120088,"Endres, A B",3,4,10,11,4,2,2,0,0,0,0,1,1,0,3.26
36772,ACE,310,Natural Resource Economics,T,LCD,120088,"Brazee, Richard J",0,34,15,15,23,2,0,0,0,0,0,0,0,0,3.54
29707,ACE,332,Farm Management,C,LCD,120088,"Hornbaker, Robert H",0,4,5,5,6,6,0,0,0,0,0,0,0,0,3.27
44207,ACE,341,Contemp Issues in AgAccy&Fin,G,LCD,120088,"Ellinger, Paul N",2,13,7,3,2,2,0,0,1,0,0,0,0,1,3.62
51726,ACE,345,Finan Decision Indiv Sm Bus,X,LCD,120088,"Paulson, Nicholas D",4,31,10,23,36,6,7,10,4,1,2,0,0,0,3.16
52115,ACE,398,Research Methods-Cons Econ&Fin,RM,LCD,120088,"Arends-Kuenning, Mary P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43123,ACE,428,Commodity Futures and Options,T,LCD,120088,"Mattos, Fabio L",6,9,15,15,18,17,13,7,0,1,0,1,0,0,3.05
29710,ACE,435,Global Agribusiness Management,UG,LCD,120088,"Nogueira, Lia",0,37,0,0,43,0,0,12,0,0,2,0,1,0,3.2
51727,ACE,444,Finan Serv Individ Small Bus,GR,LCD,120088,"Schnitkey, Gary D",6,13,10,13,14,6,7,0,0,0,0,0,0,0,3.34
51922,ACE,447,Case Stud Agr Accy & Fin Plan,C,LCD,120088,"Ellinger, Paul N",4,15,7,7,4,0,0,0,2,0,0,0,0,0,3.6
36268,ACE,476,Family Economics,UG,LCD,120088,"Beller, Andrea H",3,5,12,10,9,2,2,1,0,0,0,0,0,0,3.38
29725,ACE,500,Applied Economic Theory,B,LCD,120088,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
