CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
36538,ACCY,201,"Accounting and Accountancy, I",ADM,DIS,120068,"Sutor, Kate L",3,9,8,8,6,6,3,3,1,0,0,0,0,1,3.25
36543,ACCY,201,"Accounting and Accountancy, I",ADN,DIS,120068,"Wycklendt, Greg S",1,6,16,6,7,5,1,5,0,0,0,2,0,0,3.16
36545,ACCY,201,"Accounting and Accountancy, I",ADO,DIS,120068,"Zalay, Daniel B",1,6,10,9,2,5,3,1,0,0,1,0,1,1,3.18
36552,ACCY,202,"Accounting and Accountancy, II",AD1,DIS,120068,"Lohuis, Susan J",0,3,6,3,5,0,2,1,0,0,0,0,1,0,3.13
36556,ACCY,202,"Accounting and Accountancy, II",AD2,DIS,120068,"Lohuis, Susan J",0,5,7,9,9,3,5,1,0,0,0,0,0,0,3.19
36560,ACCY,202,"Accounting and Accountancy, II",AD3,DIS,120068,"Settler, Benjamin L",0,11,16,7,6,3,4,3,0,0,0,0,0,0,3.35
36565,ACCY,202,"Accounting and Accountancy, II",AD4,DIS,120068,"Settler, Benjamin L",0,18,13,5,9,0,2,1,1,0,0,0,0,0,3.5
36568,ACCY,202,"Accounting and Accountancy, II",AD5,DIS,120068,"Sula, Kimberly M",0,10,7,8,12,3,6,4,0,0,0,0,0,0,3.17
36574,ACCY,202,"Accounting and Accountancy, II",AD6,DIS,120068,"Sula, Kimberly M",0,7,13,10,12,0,3,4,0,0,1,0,0,0,3.22
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120068,"Gong, Jianxin",3,6,4,8,6,7,5,1,0,0,1,1,0,0,3.08
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120068,"Gong, Jianxin",1,5,6,4,12,8,4,2,0,0,0,0,0,0,3.1
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120068,"Gong, Jianxin",0,3,2,5,10,8,5,1,0,0,0,0,0,0,2.97
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120068,"Jackson, Kevin",0,8,11,8,12,0,1,2,0,0,0,0,1,0,3.29
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120068,"Jackson, Kevin",0,5,15,8,6,1,1,3,1,0,0,1,0,0,3.24
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120068,"Brown, Clifton E",1,2,5,7,12,7,3,0,3,0,0,0,0,0,3.01
36596,ACCY,301,Atg Measurement & Disclosure,AE7,LCD,120068,"Brown, Clifton E",1,2,5,10,8,10,4,0,0,0,0,0,0,0,3.09
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120068,"Jackson, Kevin",0,9,9,11,5,3,1,1,2,1,0,0,0,0,3.28
47781,ACCY,301,Atg Measurement & Disclosure,AE9,LCD,120068,"Bilenoglu, Okan",4,11,6,8,6,1,0,1,3,0,1,0,1,0,3.27
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120068,"Krische, Susan D",3,3,7,10,5,3,4,2,1,1,1,0,0,0,3.08
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120068,"Turner, Cynthia W",1,11,6,7,16,3,0,0,0,0,0,0,0,0,3.39
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120068,"Farrell, Anne M",1,3,2,8,11,4,1,2,1,0,1,1,0,0,2.95
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120068,"Farrell, Anne M",1,5,4,11,13,2,2,3,1,0,1,0,0,0,3.09
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120068,"Turner, Cynthia W",2,7,7,12,11,2,0,1,0,0,0,0,1,0,3.3
36682,ACCY,302,Decision Making for Atg,AE6,LCD,120068,"Farrell, Anne M",2,14,4,8,6,4,3,1,0,0,0,0,1,0,3.33
36685,ACCY,302,Decision Making for Atg,AE7,LCD,120068,"Chen, Xiaoling",1,2,7,3,13,5,5,3,1,0,1,0,0,0,2.94
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120068,"Chen, Xiaoling",2,4,3,8,13,5,3,2,0,0,0,0,0,0,3.12
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120068,"Sandretto, Michael J",1,6,5,8,10,5,1,1,0,0,0,0,0,0,3.26
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120068,"Sandretto, Michael J",1,6,7,11,9,2,2,1,0,0,0,0,0,0,3.32
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120068,"Sandretto, Michael J",1,8,7,5,10,4,1,3,0,0,0,0,0,0,3.27
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120068,"Beck, Paul J",1,5,3,4,8,6,0,3,2,0,0,0,1,0,2.96
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120068,"Wu, Martin G",3,6,12,9,1,4,1,0,0,0,0,0,1,0,3.41
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120068,"Wu, Martin G",2,9,6,14,2,2,2,0,0,0,0,0,0,0,3.48
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120068,"Wu, Martin G",2,4,6,4,2,13,0,0,1,0,0,0,1,0,3.08
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120068,"Chandler, John S",9,11,7,2,0,1,1,2,0,0,0,0,0,0,3.68
31321,ACCY,312,Principles of Taxation,A,LCD,120068,"Sternburg, Thomas",0,2,3,8,12,6,4,1,1,0,0,0,0,0,2.99
31324,ACCY,312,Principles of Taxation,B,LCD,120068,"Sternburg, Thomas",0,5,5,9,13,3,2,0,1,0,0,0,1,0,3.12
31330,ACCY,312,Principles of Taxation,C,LCD,120068,"Mosebach, Janet E",0,6,8,8,3,4,4,2,4,0,0,0,0,0,3.07
31332,ACCY,312,Principles of Taxation,D,LCD,120068,"Holder, Daniel E",4,15,4,5,11,2,3,2,0,0,1,0,0,0,3.35
31333,ACCY,312,Principles of Taxation,E,LCD,120068,"Mosebach, Janet E",0,1,11,7,8,4,4,1,0,0,1,0,0,0,3.1
45719,ACCY,312,Principles of Taxation,F,LCD,120068,"Mosebach, Janet E",0,6,11,3,8,4,2,0,5,0,0,0,0,0,3.13
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120068,"Reffett, Andrew",0,17,7,5,9,2,1,1,0,0,0,0,0,0,3.5
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120068,"Brewster, Billy",2,7,8,5,12,5,3,0,0,0,0,0,2,0,3.14
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120068,"Pike, Joel E",0,18,4,7,7,4,0,1,0,0,0,0,0,0,3.5
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120068,"Pike, Joel E",0,17,3,5,11,5,1,1,2,0,0,0,0,0,3.33
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120068,"Pike, Joel E",0,11,8,3,15,3,1,1,0,0,0,0,0,0,3.35
29671,ACCY,410,Fin Atg Reporting Standards,A,LCD,120068,"Feller, Anita L",0,7,0,7,10,2,0,7,4,0,3,0,0,0,2.76
29676,ACCY,415,Auditing Stds and Practice,A,LCD,120068,"Elliott, Robin N",0,8,9,10,5,3,0,5,0,0,0,0,0,0,3.28
36786,ACCY,432,Intro to Mgt Info Systems,U3,LCD,120068,"Silhan, Peter A",0,8,8,10,4,0,0,0,1,0,0,0,0,0,3.52
29678,ACCY,501,"Accounting Analysis, I",X,LCD,120068,"Sandretto, Michael J",2,27,25,5,0,0,0,0,0,0,0,0,0,0,3.8
29680,ACCY,502,"Accounting Analysis, II",A,LCD,120068,"Ibrahim, Adel Nematallah",1,9,3,7,5,3,0,1,1,0,0,0,0,0,3.37
31334,ACCY,502,"Accounting Analysis, II",B,LCD,120068,"Ibrahim, Adel Nematallah",1,5,7,6,10,2,3,0,1,0,0,0,0,0,3.25
31335,ACCY,503,Managerial Accounting,A,LCD,120068,"Chandler, John S",4,3,5,4,3,0,1,1,0,0,0,0,0,0,3.48
39540,ACCY,503,Managerial Accounting,B,LCD,120068,"Chandler, John S",17,7,10,4,1,0,0,1,0,0,0,0,0,0,3.78
31336,ACCY,503,Managerial Accounting,MT,LCD,120068,"Brown, Clifton E",9,13,12,14,2,0,0,0,0,0,0,0,0,0,3.69
31339,ACCY,505,Federal Taxation,A,LCD,120068,"Molloy, Karen H",1,20,4,4,11,3,0,0,0,0,0,0,0,0,3.56
31341,ACCY,505,Federal Taxation,B,LCD,120068,"Molloy, Karen H",1,13,4,2,11,3,0,4,0,0,0,0,0,0,3.33
46973,ACCY,510,Financial Reporting Standards,A,LCD,120068,"Doogar, Rajib K",5,8,8,11,3,1,0,0,0,0,0,0,0,0,3.6
46974,ACCY,510,Financial Reporting Standards,B,LCD,120068,"Doogar, Rajib K",3,13,8,4,3,1,0,0,0,0,0,0,0,0,3.7
46975,ACCY,510,Financial Reporting Standards,C,LCD,120068,"Doogar, Rajib K",3,6,5,12,5,5,1,0,0,0,0,0,0,0,3.38
31344,ACCY,511,Concepts and Principles,A,LCD,120068,"Sougiannis, Theodore",0,6,12,9,8,4,1,0,0,0,0,0,0,0,3.38
31346,ACCY,511,Concepts and Principles,B,LCD,120068,"Abdel-Khalik, Ahmed R",0,1,12,15,7,5,0,0,0,0,0,0,0,0,3.31
31348,ACCY,511,Concepts and Principles,C,LCD,120068,"Sougiannis, Theodore",0,6,11,8,8,5,1,0,0,0,0,0,0,0,3.35
39541,ACCY,511,Concepts and Principles,D,LCD,120068,"Abdel-Khalik, Ahmed R",2,2,9,7,13,1,0,1,0,0,0,0,0,0,3.31
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120068,"Nekrasz, Frank",4,21,9,4,2,0,0,0,0,0,0,0,0,0,3.81
46978,ACCY,515,Auditing & Assurance Standards,B,LCD,120068,"Nekrasz, Frank",1,24,6,5,4,0,0,0,0,0,0,0,0,0,3.77
31373,ACCY,517,Financial Statement Analysis,A,LCD,120068,"Elliott, W B",0,16,11,5,1,1,0,0,0,0,0,0,0,0,3.73
31377,ACCY,517,Financial Statement Analysis,B,LCD,120068,"Elliott, W B",0,25,7,6,0,1,0,0,0,0,0,0,0,0,3.8
39543,ACCY,517,Financial Statement Analysis,C,LCD,120068,"Mosebach, Michael",0,3,11,9,3,3,0,0,0,0,0,0,0,0,3.43
31379,ACCY,517,Financial Statement Analysis,D,LCD,120068,"Mosebach, Michael",0,4,11,8,5,8,2,0,0,0,0,0,1,0,3.18
31381,ACCY,551,Corporate Income Taxation,A,LCD,120068,"Sternburg, Thomas",0,13,6,13,16,1,0,0,0,0,0,0,0,0,3.43
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120068,"Beim, Zachary D",0,11,8,4,4,0,0,0,0,0,0,0,0,0,3.65
48329,ACCY,553,Tax of Closely-held Entities,CHI,LCD,120068,"Whitlock, Brian T",2,13,7,5,0,0,0,0,0,0,0,0,0,0,3.79
31384,ACCY,556,Tax Research,B,LCD,120068,"Molloy, Karen H",1,12,6,1,24,4,0,0,0,0,0,0,0,0,3.33
47788,ACCY,585,Constructs in Atg Research,A,LCD,120068,"Schwartz, Rachel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29682,ACCY,592,Intro to ACCY Research,A,LCD,120068,"Krische, Susan D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45793,ACCY,593,Special Research Problems,AT1,LCD,120068,"Ziegler, Richard E",1,10,6,0,7,3,0,0,0,0,0,0,0,0,3.52
48244,ACCY,593,Special Research Problems,AT2,LCD,120068,"Ziegler, Richard E",1,13,1,1,6,3,0,0,0,0,0,0,0,0,3.56
42002,ACCY,593,Accounting for Income Taxes,CHI,LCD,120068,"Lawler, Michael R",0,12,7,5,3,0,0,0,0,0,0,0,0,0,3.68
41948,ACCY,593,Special Research Problems,Z1,LCD,120068,"Ibrahim, Adel Nematallah",0,18,3,9,3,2,0,0,0,0,0,0,0,0,3.64
41949,ACCY,593,Special Research Problems,Z2,LCD,120068,"Ibrahim, Adel Nematallah",0,27,5,5,3,0,0,0,0,0,0,0,0,0,3.8
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120068,"Nelson, Gerald C",0,2,1,4,1,1,2,2,4,2,1,0,1,1,2.36
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120068,"Nelson, Gerald C",0,1,1,3,2,2,2,6,1,1,2,0,3,0,2.11
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120068,"Nelson, Gerald C",1,3,2,1,7,3,2,2,1,0,0,0,2,1,2.75
36730,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120068,"Nelson, Gerald C",6,1,5,5,1,2,3,1,0,0,0,0,0,0,3.35
36732,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120068,"Nelson, Gerald C",0,1,2,4,5,6,1,1,0,1,0,0,1,0,2.79
36734,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120068,"Nelson, Gerald C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36735,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120068,"Nelson, Gerald C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120068,"Bullock, David S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36745,ACE,161,Microcomputer Applications,A1,LBD,120068,"Rogalla, Valerie",0,8,0,0,9,0,0,4,0,0,1,0,1,0,2.96
36751,ACE,161,Microcomputer Applications,A2,LBD,120068,"Rogalla, Valerie",0,6,0,0,7,0,0,5,0,0,2,0,2,0,2.59
36736,ACE,161,Microcomputer Applications,C1,LBD,120068,"Lo, Alexander C",0,18,0,0,4,0,0,2,0,0,0,0,1,0,3.52
36747,ACE,161,Microcomputer Applications,C2,LBD,120068,"Rogalla, Valerie",0,3,0,0,6,0,0,4,0,0,6,0,3,0,2
36752,ACE,161,Microcomputer Applications,C3,LBD,120068,"Rogalla, Valerie",0,10,0,0,8,0,0,2,0,0,0,0,1,0,3.24
36749,ACE,161,Microcomputer Applications,E,LBD,120068,"Lo, Alexander C",0,17,0,0,5,0,0,1,0,0,0,0,1,0,3.54
36738,ACE,161,Microcomputer Applications,F,LBD,120068,"Lo, Alexander C",0,17,0,0,6,0,0,2,0,0,0,0,0,0,3.6
36750,ACE,161,Microcomputer Applications,G,LBD,120068,"Lo, Alexander C",0,18,0,0,6,0,0,1,0,0,0,0,0,0,3.68
36739,ACE,161,Microcomputer Applications,L,LBD,120068,"Lo, Alexander C",0,16,0,0,7,0,0,0,0,0,0,0,0,0,3.7
36741,ACE,161,Microcomputer Applications,N,LBD,120068,"Lo, Alexander C",0,14,0,0,9,0,0,2,0,0,0,0,0,0,3.48
36742,ACE,161,Microcomputer Applications,R,LBD,120068,"Rogalla, Valerie",0,10,0,0,8,0,0,3,0,0,0,0,1,1,3.18
36744,ACE,161,Microcomputer Applications,T,LBD,120068,"Rogalla, Valerie",0,8,0,0,11,0,0,3,0,0,1,0,1,1,3
29698,ACE,222,Agricultural Marketing,Q,LCD,120068,"Stoddard, Paul B",0,65,0,0,60,0,0,23,0,0,4,0,1,0,3.2
31394,ACE,245,Personal Finance,AL1,LEC,120068,"Braden, John B",1,16,3,5,28,3,10,25,1,3,2,1,5,1,2.61
29700,ACE,251,The World Food Economy,B,LCD,120068,"Unnevehr, Laurian J",26,53,36,23,24,17,8,3,1,1,0,1,1,0,3.46
31419,ACE,261,Applied Statistical Methods,AL1,LEC,120068,"Katchova, Ani L",6,18,14,14,10,10,5,3,1,1,3,1,2,1,3.13
36772,ACE,310,Natural Resource Economics,T,LCD,120068,"Brazee, Richard J",0,29,13,16,10,1,3,1,0,0,1,0,1,1,3.46
29707,ACE,332,Farm Management,C,LCD,120068,"Hornbaker, Robert H",3,2,8,4,5,0,0,1,0,0,0,0,0,0,3.46
29703,ACE,334,Retail Market Analysis,C,LCD,120068,"Morganosky, Michelle",0,3,4,3,4,2,1,1,2,4,2,0,0,0,2.65
31386,ACE,340,Agricultural Finance,X,LCD,120068,"Sherrick, Bruce J",3,15,12,0,41,2,3,14,5,1,3,0,4,0,2.84
44207,ACE,341,Contemp Issues in AgAccy&Fin,G,LCD,120068,"Ellinger, Paul N",0,13,6,9,2,2,0,0,1,0,0,0,0,0,3.55
45557,ACE,398,Food Law,FL,LCD,120068,"Endres, A B",6,10,3,2,1,0,0,0,0,0,0,0,1,0,3.68
43123,ACE,428,Commodity Futures and Options,T,LCD,120068,"Mattos, Fabio L",7,14,13,15,10,6,5,3,6,3,1,2,2,0,3.01
29710,ACE,435,Global Agribusiness Management,UG3,LCD,120068,"Gow, Hamish R",10,14,19,11,11,7,4,0,4,0,0,0,0,0,3.39
40337,ACE,439,Agri-food Management Practicum,E,LCD,120068,"Mazzocco, Michael A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40338,ACE,451,Agriculture in Intl Dev,UG3,LCD,120068,"Unnevehr, Laurian J",1,7,7,4,3,7,1,0,0,0,0,0,0,1,3.38
36268,ACE,476,Family Economics,UG3,LCD,120068,"Beller, Andrea H",5,5,4,2,5,6,3,4,1,3,0,0,0,1,3.02
29725,ACE,500,Applied Economic Theory,B,LCD,120068,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29727,ACE,501,Risk and Info: Theory and App,B,LCD,120068,"Nelson, Charles H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36278,ACE,510,Adv Natural Resource Economics,N,LCD,120068,"Brazee, Richard J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47370,ACE,520,Food Commodity Markets,R,LCD,120068,"Garcia, Philip",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47369,ACE,551,International Food Policy I,E,LEC,120068,"Nelson, Gerald C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29715,ACE,562,Applied Regression Models I,M,LCD,120068,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48582,ACE,564,Applied Regression Models II,M,LCD,120068,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48028,ACE,570,Family and Consumption Econ,G,LCD,120068,"Arends-Kuenning, Mary P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45341,ACE,592,Advanced Health Econ Topics,HET,LCD,120068,"McNamara, Paul E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36292,ACES,100,Contemporary Issues in ACES,AD1,DIS,120068,"Simmons, F W",0,16,0,0,4,0,0,0,0,0,1,0,0,0,3.67
36307,ACES,100,Contemporary Issues in ACES,ADA,DIS,120068,"Simmons, F W",0,20,0,0,1,0,0,0,0,0,0,0,1,0,3.77
36311,ACES,100,Contemporary Issues in ACES,ADB,DIS,120068,"Simmons, F W",0,19,0,0,2,0,0,1,0,0,0,0,0,0,3.82
36316,ACES,100,Contemporary Issues in ACES,ADC,DIS,120068,"Simmons, F W",0,21,0,0,0,0,0,1,0,0,0,0,0,0,3.91
36319,ACES,100,Contemporary Issues in ACES,ADD,DIS,120068,"Simmons, F W",0,19,0,0,2,0,0,1,0,0,0,0,0,0,3.82
36330,ACES,100,Contemporary Issues in ACES,ADE,DIS,120068,"Simmons, F W",0,17,0,0,5,0,0,0,0,0,0,0,0,0,3.77
36334,ACES,100,Contemporary Issues in ACES,ADF,DIS,120068,"Simmons, F W",0,14,0,0,4,0,0,2,0,0,1,0,1,0,3.32
