CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
41758,AAS,100,Intro Asian American Studies,AD1,DIS,120078,"Thangaraj, Stanley I",0,32,2,0,0,0,0,0,0,0,0,0,2,0,3.76
47100,AAS,100,Intro Asian American Studies,AD2,DIS,120078,"Chung, Jennifer Y",0,33,1,2,0,0,0,0,0,0,0,0,0,0,3.95
47102,AAS,100,Intro Asian American Studies,AD3,DIS,120078,"Chung, Jennifer Y",0,34,0,1,0,0,0,0,0,0,0,0,0,0,3.98
47170,AAS,120,Intro to Asian Am Pop Culture,A,LEC,120078,"Nguyen, Mimi T",4,6,16,18,15,9,2,3,1,1,2,2,2,1,3.02
42852,AAS,199,Undergraduate Open Seminar,FN,LCD,120078,"Ngo, Fiona",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49910,AAS,199,Undergraduate Open Seminar,JR,LCD,120078,"Rana, Junaid",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49989,AAS,299,Begin Topics Asian Am Studies,LC,LCD,120078,"Cacho, Lisa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49995,AAS,346,Asian American Youth,A,LCD,120078,"Kwon, Soo Ah",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49827,AAS,590,Asian Am Studies Seminar,SAK,LCD,120078,"Kwon, Soo Ah",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31263,ABE,100,Intro to Agr Engineering,B,LEC,120078,"Bode, Loren E",0,25,0,0,3,0,0,1,0,0,0,0,0,1,3.83
31270,ABE,221,Agr & Bio Engineering I,AL1,LEC,120078,"Grift, Tony E",2,14,0,4,4,0,0,2,0,0,0,0,0,0,3.59
29651,ABE,361,Princ of Off-Road Machines,AL1,LEC,120078,"Tian, Lei",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36669,ABE,430,Project Management,A,LCD,120078,"Zahos, Stephen C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40242,ABE,430,Project Management,B,LCD,120078,"Zahos, Stephen C",0,12,12,3,5,0,0,1,1,0,0,0,0,0,3.55
49611,ABE,455,Erosion and Sediment Control,AB1,LBD,120078,"Hirschi, Michael C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29655,ABE,459,Drainage and Water Management,A3,LEC,120078,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31280,ABE,466,Engineering Off-Road Vehicles,AL1,LEC,120078,"Hansen, Alan C",2,3,11,2,3,0,2,0,0,0,0,0,0,0,3.51
29663,ABE,483,Eng Properties of Food Mat,A,LEC,120078,"Rausch, Kent D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29665,ABE,489,Process Des for Corn Milling,A,LCD,120078,"Eckhoff, Steven",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48018,ABE,498,Special Topics,LR1,LCD,120078,"Rodriguez, Luis F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39806,ABE,501,Graduate Research I,A,LCD,120078,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29670,ACCY,200,Fundamentals of Accounting,A,LCD,120078,"Silhan, Peter A",4,21,12,20,10,11,4,2,4,6,1,2,0,0,3.1
39539,ACCY,200,Fundamentals of Accounting,B,LCD,120078,"Silhan, Peter A",0,24,21,14,16,10,16,5,1,6,4,2,0,1,3
36478,ACCY,201,Accounting and Accountancy I,AD1,DIS,120078,"Stein, Erin V",4,11,5,0,3,1,1,3,0,0,2,0,1,0,3.24
36482,ACCY,201,Accounting and Accountancy I,AD3,DIS,120078,"Stein, Erin V",2,6,10,5,5,3,3,1,1,0,1,0,0,0,3.24
36484,ACCY,201,Accounting and Accountancy I,AD4,DIS,120078,"Archibald, Bradley D",6,8,8,10,4,3,2,1,1,0,1,0,0,0,3.36
36486,ACCY,201,Accounting and Accountancy I,AD6,DIS,120078,"Lorber, Brian J",5,15,14,5,4,3,3,0,0,0,0,0,0,0,3.57
36487,ACCY,201,Accounting and Accountancy I,AD7,DIS,120078,"Archibald, Bradley D",5,11,13,2,4,6,1,1,1,0,0,0,2,0,3.31
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120078,"Center, Jonathan L",7,17,8,7,5,2,2,0,0,0,0,0,0,0,3.62
36491,ACCY,201,Accounting and Accountancy I,AD9,DIS,120078,"Barnett, Joshua",4,8,6,7,3,3,0,0,1,0,0,0,0,0,3.5
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120078,"Arbus, Michael S",7,13,7,7,3,6,2,0,1,0,1,0,0,0,3.43
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120078,"Center, Jonathan L",8,18,8,6,3,3,1,0,0,0,0,0,0,0,3.67
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120078,"Lorber, Brian J",7,11,8,9,4,5,1,1,2,0,2,0,0,0,3.33
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120078,"Barnett, Joshua",6,6,9,5,4,3,2,0,3,0,0,0,0,1,3.35
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120078,"Janus, Elizabeth A",7,15,10,7,3,4,1,1,0,0,1,0,0,0,3.53
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120078,"Arbus, Michael S",5,3,14,9,7,3,2,2,0,0,1,0,0,0,3.3
36513,ACCY,201,Accounting and Accountancy I,ADG,DIS,120078,"Militello, Matthew J",6,6,15,7,2,4,0,5,1,0,0,0,1,0,3.29
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120078,"Mathew, Nisha M",1,7,8,10,1,2,4,3,0,0,2,0,0,0,3.17
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120078,"Janus, Elizabeth A",8,14,9,8,4,4,2,0,0,0,1,0,0,0,3.52
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120078,"Donahue, Stacy C",9,6,11,6,3,5,2,2,0,0,2,0,1,1,3.26
36530,ACCY,201,Accounting and Accountancy I,ADK,DIS,120078,"Cook, Pamela M",12,10,10,4,5,5,1,0,0,0,1,0,1,0,3.46
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120078,"Militello, Matthew J",5,4,8,5,12,4,1,1,1,0,4,0,1,0,3.02
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120078,"Donahue, Stacy C",8,6,7,8,2,5,1,2,0,0,1,0,1,0,3.29
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120078,"Cook, Pamela M",3,6,7,3,2,2,3,1,0,0,0,0,0,0,3.41
36545,ACCY,201,Accounting and Accountancy I,ADO,DIS,120078,"Mathew, Nisha M",0,4,5,4,3,3,0,1,0,0,1,0,0,0,3.22
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120078,"Girard, Kaitlyn A",1,5,4,5,4,2,2,5,3,0,0,0,0,0,2.98
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120078,"Girard, Kaitlyn A",2,14,8,6,5,7,3,2,0,0,0,0,0,0,3.36
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120078,"Homan, Daniel P",2,12,9,7,4,2,2,3,4,0,1,0,0,1,3.22
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120078,"Homan, Daniel P",3,18,7,6,4,1,4,2,3,0,0,0,0,0,3.39
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120078,"Story, Miranda J",1,19,9,7,4,3,2,0,2,1,0,1,0,0,3.39
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120078,"Story, Miranda J",0,20,5,8,7,3,0,2,3,0,0,0,0,0,3.4
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120078,"Gong, Jianxin",3,7,9,7,8,0,2,0,0,0,1,0,0,0,3.41
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120078,"Gong, Jianxin",1,5,3,8,6,6,0,2,0,0,0,0,0,0,3.22
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120078,"Gong, Jianxin",0,4,12,3,5,4,2,0,1,0,0,0,0,0,3.29
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120078,"Jackson, Kevin",0,7,10,4,11,5,0,0,0,1,0,0,0,0,3.31
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120078,"Jackson, Kevin",0,5,7,4,11,6,1,0,0,0,0,0,0,0,3.25
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120078,"Perkins, Jon D",0,3,9,6,7,11,2,1,0,0,0,0,0,0,3.13
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120078,"Jackson, Kevin",0,8,7,6,9,6,0,0,0,0,0,0,0,0,3.35
47781,ACCY,301,Atg Measurement & Disclosure,AE9,LCD,120078,"Perkins, Jon D",0,3,3,2,11,16,2,1,0,0,0,0,0,0,2.95
49253,ACCY,301,Atg Measurement & Disclosure,AEA,LCD,120078,"Brown, Clifton E",1,1,3,7,5,5,1,3,1,0,0,0,0,0,2.99
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120078,"Brown, Clifton E",0,1,7,6,13,4,1,1,0,0,0,0,0,0,3.14
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120078,"Shin, Jae Yong",0,5,3,6,7,7,4,2,0,0,0,0,0,0,3.06
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120078,"Shin, Jae Yong",0,1,9,5,11,7,1,1,0,0,0,0,0,0,3.13
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120078,"Farrell, Anne M",0,2,2,6,8,1,2,3,1,0,0,0,0,0,2.97
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120078,"Farrell, Anne M",1,8,8,9,8,3,0,0,0,0,0,0,0,0,3.44
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120078,"Turner, Cynthia W",1,7,5,9,11,3,0,0,0,0,0,0,0,0,3.37
36682,ACCY,302,Decision Making for Atg,AE6,LCD,120078,"Farrell, Anne M",0,3,5,9,12,4,0,1,0,0,0,0,0,0,3.21
36685,ACCY,302,Decision Making for Atg,AE7,LCD,120078,"Chen, Xiaoling",1,3,7,11,11,4,1,0,0,0,0,0,0,0,3.27
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120078,"Chen, Xiaoling",0,0,5,4,8,7,4,2,0,0,0,0,0,0,2.92
49257,ACCY,302,Decision Making for Atg,AE9,LCD,120078,"Turner, Cynthia W",1,6,4,6,13,2,0,0,1,0,0,0,0,0,3.29
49258,ACCY,302,Decision Making for Atg,AEA,LCD,120078,"Chen, Xiaoling",0,1,8,12,6,4,1,0,0,0,0,0,0,0,3.26
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120078,"Beck, Paul J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120078,"Beck, Paul J",4,14,0,3,8,1,0,1,1,0,0,0,0,1,3.51
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120078,"Beck, Paul J",1,9,1,1,11,3,0,3,1,0,1,0,1,2,3.02
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120078,"Sandretto, Michael J",4,6,7,9,1,4,0,0,0,0,0,0,0,0,3.53
49259,ACCY,303,Atg Institutions and Reg,AE5,LCD,120078,"Sandretto, Michael J",2,10,7,10,4,4,0,0,0,0,0,0,0,0,3.5
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120078,"Koga, Kentaro",2,2,3,9,4,3,2,2,1,0,0,0,0,0,3.12
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120078,"Koga, Kentaro",1,1,8,9,10,3,3,0,0,0,0,0,0,0,3.21
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120078,"Koga, Kentaro",0,0,1,4,6,8,4,2,1,1,0,0,0,1,2.69
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120078,"Wu, Martin G",1,2,5,4,3,7,3,1,0,0,0,0,0,0,3.09
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120078,"Wu, Martin G",1,5,11,5,5,4,0,0,0,0,0,0,0,0,3.44
31321,ACCY,312,Principles of Taxation,A,LCD,120078,"Sternburg, Thomas",0,2,5,11,13,3,0,0,0,0,0,0,0,0,3.24
31324,ACCY,312,Principles of Taxation,B,LCD,120078,"Sternburg, Thomas",0,2,5,9,15,0,2,2,0,0,0,0,0,0,3.14
31330,ACCY,312,Principles of Taxation,C,LCD,120078,"Mosebach, Janet E",0,6,8,5,2,3,2,1,1,0,3,0,1,0,2.98
31332,ACCY,312,Principles of Taxation,D,LCD,120078,"Varadharajan, Anupama",0,4,9,5,4,3,0,0,0,0,0,0,0,0,3.43
31333,ACCY,312,Principles of Taxation,E,LCD,120078,"Mosebach, Janet E",0,9,5,6,4,3,2,2,2,1,0,0,1,0,3.08
45719,ACCY,312,Principles of Taxation,F,LCD,120078,"Mosebach, Janet E",0,3,8,7,3,2,3,5,0,1,1,0,0,0,2.98
45934,ACCY,312,Principles of Taxation,G,LCD,120078,"Holder, Daniel E",3,16,3,1,7,0,0,2,0,0,1,0,0,0,3.53
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120078,"Peecher, Mark E",0,15,2,3,13,1,0,2,0,0,0,0,0,0,3.42
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120078,"Peecher, Mark E",0,18,3,5,13,0,0,0,0,0,0,0,0,0,3.56
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120078,"Brewster, Billy",2,5,6,12,6,3,0,3,0,0,1,0,0,0,3.24
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120078,"Pike, Joel E",0,6,6,3,12,4,4,4,0,0,0,0,0,0,3.08
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120078,"Pike, Joel E",0,3,2,5,9,5,3,5,0,0,0,1,0,0,2.85
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120078,"Reffett, Andrew",3,14,8,2,9,3,1,0,0,0,0,0,0,0,3.53
29671,ACCY,410,Fin Atg Reporting Standards,A,LCD,120078,"Feller, Anita L",2,3,9,3,10,3,0,0,0,0,0,0,0,0,3.37
29676,ACCY,415,Auditing Stds and Practice,A,LCD,120078,"McHugh, Marion E",1,5,3,6,8,3,1,4,0,0,0,0,0,0,3.14
49130,ACCY,451,Advanced Income Tax Problems,A,LCD,120078,"Sternburg, Thomas",0,12,10,11,11,0,0,0,0,0,0,0,0,0,3.51
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120078,"Zhang, Li",4,20,0,2,3,1,0,0,0,0,0,0,0,0,3.81
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MT,LCD,120078,"Chandler, John S",11,13,6,6,4,1,0,0,0,0,0,0,0,0,3.72
49760,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120078,"Sandretto, Michael J",2,13,14,9,4,4,0,0,0,0,0,0,0,0,3.57
29680,ACCY,502,Accounting Analysis II,A,LCD,120078,"Ziegler, Richard E",1,8,0,1,16,0,0,0,0,0,0,0,0,0,3.36
31334,ACCY,502,Accounting Analysis II,B,LCD,120078,"Ziegler, Richard E",1,22,3,2,9,0,0,0,0,0,0,0,0,0,3.69
31339,ACCY,505,Federal Taxation,A,LCD,120078,"Molloy, Karen H",0,18,2,0,13,0,0,2,0,0,0,0,0,0,3.5
31341,ACCY,505,Federal Taxation,B,LCD,120078,"Molloy, Karen H",1,20,3,3,12,2,0,1,0,0,0,0,0,0,3.53
46973,ACCY,510,Financial Reporting Standards,A,LCD,120078,"Mosebach, Michael",0,12,15,5,0,0,0,0,0,0,0,0,0,0,3.74
46975,ACCY,510,Financial Reporting Standards,C,LCD,120078,"Mosebach, Michael",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31344,ACCY,511,Risk Measurement/Reporting I,A,LCD,120078,"Narayanamoorthy, Ganapath",3,8,9,8,3,9,0,0,0,0,0,0,0,0,3.42
31346,ACCY,511,Risk Measurement/Reporting I,B,LCD,120078,"Narayanamoorthy, Ganapath",1,6,11,12,4,6,0,0,0,0,0,0,0,0,3.41
31348,ACCY,511,Risk Measurement/Reporting I,C,LCD,120078,"Narayanamoorthy, Ganapath",1,5,7,8,10,8,0,0,0,0,0,0,0,0,3.27
49276,ACCY,511,Risk Measurement/Reporting I,E,LCD,120078,"Abdel-Khalik, Ahmed R",0,7,9,14,15,0,0,0,0,0,0,0,0,0,3.39
49277,ACCY,511,Risk Measurement/Reporting I,F,LCD,120078,"Abdel-Khalik, Ahmed R",0,8,6,19,12,2,1,0,0,0,0,0,0,0,3.35
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120078,"Nekrasz, Frank",4,9,12,11,4,0,0,0,0,0,0,0,0,0,3.62
46978,ACCY,515,Auditing & Assurance Standards,B,LCD,120078,"Nekrasz, Frank",0,9,22,6,3,0,0,0,0,0,0,0,0,0,3.64
31373,ACCY,517,Financial Statement Analysis,A,LCD,120078,"Elliott, W B",0,17,19,4,4,2,0,0,0,0,0,0,0,0,3.66
31377,ACCY,517,Financial Statement Analysis,B,LCD,120078,"Elliott, W B",2,15,19,7,1,0,0,0,0,0,0,0,0,0,3.73
39543,ACCY,517,Financial Statement Analysis,C,LCD,120078,"Elliott, W B",0,21,13,2,1,0,0,0,0,0,0,0,0,0,3.82
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120078,"Hart, Michael T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50799,ACCY,553,Advanced Tax Topics,CH2,LCD,120078,"Koutouras, George C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48329,ACCY,553,Tax of Closely-held Entities,CHI,LCD,120078,"Cloud, Julia A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31384,ACCY,556,Tax Research,B,LCD,120078,"Molloy, Karen H",0,16,7,4,17,0,0,0,0,0,0,0,0,0,3.5
47788,ACCY,585,Constructs in Atg Research,A,LCD,120078,"Abdel-Khalik, Ahmed R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29682,ACCY,592,Intro to ACCY Research,A,LCD,120078,"Krische, Susan D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45793,ACCY,593,Special Research Problems,AT1,LCD,120078,"Ziegler, Richard E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48244,ACCY,593,Special Research Problems,AT2,LCD,120078,"Ziegler, Richard E",1,16,1,1,8,0,0,0,0,0,0,0,0,0,3.67
50546,ACCY,593,Special Research Problems,C,LCD,120078,"Sougiannis, Theodore",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120078,"Nelson, Gerald C",0,4,5,5,6,2,0,0,1,0,3,0,0,0,3.04
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120078,"Nelson, Gerald C",0,1,3,1,5,4,3,2,1,2,0,1,1,1,2.5
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120078,"Nelson, Gerald C",1,2,2,3,5,2,3,3,2,1,0,0,1,0,2.69
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120078,"Nelson, Gerald C",0,3,6,2,7,3,0,1,0,0,0,0,1,1,3.12
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120078,"Nelson, Gerald C",0,3,1,3,6,4,3,3,0,1,0,0,1,0,2.75
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120078,"Nelson, Gerald C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36735,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120078,"Nelson, Gerald C",1,4,3,0,4,2,2,3,0,0,2,1,1,0,2.68
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120078,"Bullock, David S",3,3,3,3,4,4,0,1,1,0,0,0,0,0,3.24
36745,ACE,161,Microcomputer Applications,A,LBD,120078,"Rogalla, Valerie",0,4,0,0,9,0,0,5,0,0,3,0,0,0,2.67
36736,ACE,161,Microcomputer Applications,C1,LBD,120078,"Lo, Alexander C",0,18,0,0,3,0,0,2,0,0,0,0,0,0,3.7
36747,ACE,161,Microcomputer Applications,C2,LBD,120078,"Rogalla, Valerie",0,7,0,0,11,0,0,3,0,0,0,0,2,0,2.91
36749,ACE,161,Microcomputer Applications,E,LBD,120078,"Lo, Alexander C",0,20,0,0,3,0,0,1,0,0,0,0,0,0,3.79
36738,ACE,161,Microcomputer Applications,F,LBD,120078,"Lo, Alexander C",0,20,0,0,5,0,0,0,0,0,0,0,0,0,3.8
36750,ACE,161,Microcomputer Applications,G,LBD,120078,"Lo, Alexander C",0,21,0,0,4,0,0,1,0,0,0,0,0,0,3.77
36739,ACE,161,Microcomputer Applications,L1,LBD,120078,"Lo, Alexander C",0,19,0,0,2,0,0,3,0,0,1,0,0,0,3.56
36751,ACE,161,Microcomputer Applications,L2,ONL,120078,"Rogalla, Valerie",0,9,0,0,6,0,0,3,0,0,3,0,1,0,2.86
36741,ACE,161,Microcomputer Applications,N1,LBD,120078,"Lo, Alexander C",0,19,0,0,4,0,0,2,0,0,0,0,0,0,3.68
36752,ACE,161,Microcomputer Applications,N2,ONL,120078,"Rogalla, Valerie",0,6,0,0,9,0,0,7,0,0,1,0,1,0,2.75
36742,ACE,161,Microcomputer Applications,R,LBD,120078,"Rogalla, Valerie",0,13,0,0,7,0,0,2,0,0,2,0,0,0,3.29
39708,ACE,161,Microcomputer Applications,R2,LBD,120078,"Smith, Meghan L",0,22,0,0,1,0,0,1,0,0,1,0,0,0,3.76
36744,ACE,161,Microcomputer Applications,T,LBD,120078,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39709,ACE,161,Microcomputer Applications,T2,LBD,120078,"Smith, Meghan L",0,19,0,0,6,0,0,0,0,0,0,0,0,0,3.76
29698,ACE,222,Agricultural Marketing,F,LCD,120078,"Stoddard, Paul B",0,70,0,0,73,0,0,28,0,0,6,0,3,0,3.12
31394,ACE,245,Personal Finance,AL1,LEC,120078,"Braden, John B",0,15,9,8,53,6,6,14,0,0,1,0,0,2,3.01
49101,ACE,251,The World Food Economy,AL1,LEC,120078,"Unnevehr, Laurian J",1,18,26,22,30,26,9,13,3,4,2,1,2,0,2.96
49417,ACE,255,Econ of Rural Poverty and Dev,M,LCD,120078,"Allen-Smith, Joyce E",1,4,5,3,2,1,1,3,1,0,0,0,0,0,3.19
31419,ACE,261,Applied Statistical Methods,AL1,LEC,120078,"Katchova, Ani L",8,15,18,8,14,10,4,3,4,2,0,1,1,1,3.17
36772,ACE,310,Natural Resource Economics,T,LCD,120078,"Brazee, Richard J",0,46,8,9,18,2,0,1,0,0,0,0,0,0,3.63
29707,ACE,332,Farm Management,C,LCD,120078,"Hornbaker, Robert H",0,9,7,5,2,1,0,0,0,0,0,0,0,0,3.63
31386,ACE,340,Agricultural Finance,X,LCD,120078,"Paulson, Nicholas D",5,36,13,9,29,4,4,8,7,1,0,0,1,1,3.23
44207,ACE,341,Contemp Issues in AgAccy&Fin,G,LCD,120078,"Ellinger, Paul N",0,12,8,4,2,1,0,1,0,0,0,0,1,0,3.49
45557,ACE,398,Food Law,FL,LCD,120078,"Endres, A B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48924,ACE,406,Environmental Law,GR,LCD,120078,"Grossman, Margaret R",1,3,3,1,6,2,1,6,2,0,1,0,1,0,2.68
43123,ACE,428,Commodity Futures and Options,T,LCD,120078,"Mattos, Fabio L",4,11,18,20,12,10,8,3,2,0,0,0,1,0,3.18
48969,ACE,430,Food Marketing,D,LCD,120078,"Gomez, Miguel I",2,14,7,13,13,3,0,2,1,0,0,0,1,0,3.32
29710,ACE,435,Global Agribusiness Management,UG,LCD,120078,"Gomez, Miguel I",4,20,14,21,21,5,6,1,1,0,0,0,0,0,3.35
48932,ACE,441,Case Studies in AgAccy&Finance,C,LCD,120078,"Ellinger, Paul N",2,13,5,4,6,3,0,2,1,3,0,0,0,0,3.27
49419,ACE,443,Inter Agricultural Finance,GR,LCD,120078,"Schnitkey, Gary D",2,4,5,5,5,5,0,0,1,1,0,0,1,0,3.12
40338,ACE,451,Agriculture in Intl Dev,UG,LCD,120078,"Unnevehr, Laurian J",5,11,4,6,7,1,0,2,0,0,0,0,0,0,3.52
48933,ACE,453,Econ Dev in S and SE Asia,GR,LCD,120078,"Nelson, Gerald C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36268,ACE,476,Family Economics,UG,LCD,120078,"Beller, Andrea H",3,6,7,5,4,6,2,1,2,1,1,1,0,0,3.07
29725,ACE,500,Applied Economic Theory,B,LCD,120078,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29727,ACE,501,Risk and Info: Theory and App,C,LCD,120078,"Nelson, Charles H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36278,ACE,510,Adv Natural Resource Economics,N,LCD,120078,"Brazee, Richard J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29722,ACE,527,Advanced Price Analysis,R,LCD,120078,"Garcia, Philip",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47371,ACE,556,International Food Policy II,Q,LCD,120078,"Bullock, David S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29715,ACE,562,Applied Regression Models I,M,LCD,120078,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48582,ACE,564,Applied Regression Models II,M,LCD,120078,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
