CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120128,"Braverman, Ian H",1,6,4,5,10,4,3,3,2,0,1,0,1,1,2.93
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120128,"Doub, James D",3,3,8,11,5,2,4,1,3,0,0,0,0,0,3.17
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120128,"Ettleson, Daniel A",2,4,4,13,9,8,1,0,0,0,0,0,0,0,3.24
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120128,"Jang, Paul H",3,4,9,3,4,4,8,2,0,0,0,0,0,0,3.14
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120128,"Pelella, Andrea E",1,6,9,14,4,3,2,0,0,0,0,0,0,0,3.39
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120128,"Foley, Paul R",2,5,13,6,7,3,3,1,0,0,0,0,0,0,3.34
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120128,"Forsberg, Brian J",1,5,7,4,10,8,4,0,1,0,0,0,1,0,3.06
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120128,"Jang, Paul H",2,6,5,7,5,3,6,3,3,0,1,0,0,0,2.99
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120128,"Strukoff, Ryan S",2,7,7,12,5,4,3,0,1,0,1,0,0,0,3.26
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120128,"Forsberg, Brian J",1,4,9,8,6,8,1,2,1,0,1,0,0,0,3.12
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120128,"Pelella, Andrea E",1,1,6,7,4,10,5,2,1,0,2,0,1,1,2.78
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120128,"Strukoff, Ryan S",2,1,7,6,7,7,3,3,3,0,1,0,0,0,2.91
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120128,"Foley, Paul R",2,3,3,4,9,7,7,5,0,0,2,0,0,0,2.82
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120128,"Dettloff, Kevin R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120128,"Dettloff, Kevin R",2,19,5,7,7,2,0,3,1,0,1,0,1,0,3.35
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120128,"Wirt, Justin R",4,17,3,8,6,1,1,3,1,0,0,0,0,1,3.46
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120128,"Wirt, Justin R",3,19,4,4,7,3,3,5,0,0,0,0,0,0,3.38
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120128,"Miller, Bethany C",2,15,3,8,5,0,4,6,0,0,1,0,0,0,3.25
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120128,"Miller, Bethany C",1,18,6,9,5,1,4,3,0,0,0,0,0,0,3.43
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120128,"Asante Appiah, Bright",2,3,4,7,15,3,0,1,0,0,0,0,1,0,3.14
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120128,"Asante Appiah, Bright",1,7,5,15,6,3,1,0,0,0,0,0,0,0,3.39
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120128,"Zhou, Hailan",1,5,8,9,8,4,2,0,0,0,0,0,0,0,3.32
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120128,"Jackson, Kevin",1,9,11,6,7,0,2,1,0,0,1,0,0,0,3.4
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120128,"Jackson, Kevin",1,6,4,7,16,1,1,1,0,0,1,0,0,0,3.21
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120128,"Zhou, Hailan",0,7,15,6,5,1,2,0,0,0,0,0,1,0,3.39
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120128,"Jackson, Kevin",0,8,8,5,15,0,0,0,0,0,0,0,0,0,3.42
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120128,"He, Shuoyuan",2,5,7,13,7,4,0,0,0,0,0,0,0,0,3.39
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120128,"Chen, Xiaoling",1,4,4,9,12,6,0,0,0,0,0,0,0,0,3.24
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120128,"Chen, Xiaoling",4,7,3,8,10,2,1,1,0,0,0,0,1,0,3.28
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120128,"Wang, Jundong",1,9,12,9,4,0,1,0,0,0,0,0,0,0,3.57
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120128,"Black, William H",0,7,9,4,10,5,0,0,0,0,0,0,0,0,3.36
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120128,"Chen, Xiaoling",1,5,5,10,11,4,0,0,0,0,0,0,0,0,3.31
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120128,"Fanning, Kirsten B",0,2,9,10,9,2,2,0,1,0,0,0,1,0,3.14
49257,ACCY,302,Decision Making for Atg,AE9,LCD,120128,"Fanning, Kirsten B",0,4,10,8,8,1,3,0,0,1,0,0,0,0,3.27
49258,ACCY,302,Decision Making for Atg,AEA,LCD,120128,"Fanning, Kirsten B",0,9,14,7,3,2,0,0,0,0,0,0,0,0,3.57
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120128,"Li, Wei",0,3,5,14,2,0,0,2,0,0,0,0,0,0,3.35
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120128,"Li, Wei",4,7,8,11,3,1,1,1,1,0,0,0,0,0,3.45
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120128,"Brown, Timothy J",4,8,12,6,6,1,0,0,0,0,0,0,0,0,3.59
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120128,"Brown, Timothy J",0,3,9,9,11,4,1,1,0,0,0,0,0,0,3.24
49259,ACCY,303,Atg Institutions and Reg,AE5,LCD,120128,"Li, Wei",0,4,6,11,9,4,2,1,1,0,0,0,0,0,3.18
36703,ACCY,303,Atg Institutions and Reg,AE6,LCD,120128,"Brown, Timothy J",1,2,9,6,11,4,2,1,0,0,1,0,0,0,3.14
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120128,"Wu, Martin G",3,6,4,4,11,5,4,1,0,0,0,0,0,0,3.2
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120128,"Wu, Martin G",3,12,6,5,10,2,0,0,0,0,0,0,0,0,3.53
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120128,"Wu, Martin G",0,3,4,14,14,4,0,0,0,0,0,0,0,0,3.23
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120128,"Black, William H",0,4,12,7,12,4,0,1,0,0,0,0,0,0,3.3
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120128,"Black, William H",1,8,9,7,7,3,2,1,0,0,0,0,0,0,3.37
31321,ACCY,312,Principles of Taxation,A,LCD,120128,"Bauer, Andrew M",0,7,7,8,6,4,1,1,0,1,0,0,0,0,3.28
31324,ACCY,312,Principles of Taxation,B,LCD,120128,"Bauer, Andrew M",3,7,8,5,9,1,2,0,0,0,0,0,0,0,3.44
31330,ACCY,312,Principles of Taxation,C,LCD,120128,"Bauer, Andrew M",2,2,5,6,6,4,3,2,0,0,0,0,0,0,3.13
31333,ACCY,312,Principles of Taxation,E,LCD,120128,"Donohoe, Michael P",1,2,5,9,3,5,2,0,0,0,0,0,0,0,3.23
45719,ACCY,312,Principles of Taxation,F,LCD,120128,"Donohoe, Michael P",2,3,8,8,4,3,1,1,0,0,1,1,0,0,3.19
45934,ACCY,312,Principles of Taxation,G,LCD,120128,"Donohoe, Michael P",3,7,10,6,2,1,2,0,0,0,1,0,0,0,3.47
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120128,"Peecher, Mark E",1,8,2,10,9,1,0,0,1,0,0,0,0,0,3.37
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120128,"Bauer, Timothy D",0,1,8,11,8,3,3,0,0,0,0,0,0,1,3.21
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120128,"Bauer, Timothy D",0,4,13,10,8,0,1,0,0,0,0,0,0,0,3.43
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120128,"Pomeroy, Bradley M",0,7,13,7,8,2,1,0,0,0,0,0,0,0,3.44
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120128,"Pomeroy, Bradley M",2,7,7,9,8,1,4,0,0,0,0,0,0,0,3.36
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120128,"Pomeroy, Bradley M",0,4,7,11,9,3,2,1,0,0,0,0,0,0,3.24
54162,ACCY,405,Assurance and Attestation,AE7,LCD,120128,"Bauer, Timothy D",0,8,4,16,5,2,0,0,0,0,0,0,0,0,3.44
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",ADV,LCD,120128,"Venugopalan, Raghunathan",0,20,11,14,5,0,0,0,0,0,0,0,0,0,3.64
58446,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",GRD,LCD,120128,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120128,"Finnegan, Thomas",0,32,4,2,0,0,0,0,0,0,0,0,0,0,3.93
46502,ACCY,501,Financial Accounting,CT,LCD,120128,"Turyna, Jan",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29680,ACCY,502,Accounting Analysis II,A,LCD,120128,"Zhang, Li",1,12,3,9,4,5,2,4,1,0,0,0,0,0,3.24
31334,ACCY,502,Accounting Analysis II,B,LCD,120128,"Zhang, Li",4,12,2,14,4,6,2,1,0,0,0,1,0,0,3.33
31335,ACCY,503,Managerial Accounting,A,LCD,120128,"Venugopalan, Raghunathan",1,19,5,6,4,1,0,0,0,0,0,0,0,0,3.69
39540,ACCY,503,Managerial Accounting,B,LCD,120128,"Venugopalan, Raghunathan",1,20,7,7,4,0,0,0,0,0,0,0,0,0,3.72
31339,ACCY,505,Federal Taxation,A,LCD,120128,"Finnegan, Thomas",0,32,5,7,0,0,0,0,0,0,0,0,0,0,3.86
31341,ACCY,505,Federal Taxation,B,LCD,120128,"Finnegan, Thomas",0,32,5,5,1,0,0,0,0,0,0,0,0,0,3.86
54993,ACCY,505,Federal Taxation,C,LCD,120128,"Finnegan, Thomas",0,33,9,5,1,0,0,0,0,0,0,0,0,0,3.85
46973,ACCY,510,Financial Reporting Standards,A,LCD,120128,"Doogar, Rajib K",0,10,11,6,7,3,1,0,0,0,0,0,0,0,3.47
46974,ACCY,510,Financial Reporting Standards,B,LCD,120128,"Doogar, Rajib K",0,7,10,5,7,4,1,0,0,0,0,0,0,0,3.39
46975,ACCY,510,Financial Reporting Standards,C,LCD,120128,"Polinski, Paul W",0,5,5,11,10,5,0,0,0,0,0,0,0,0,3.29
49275,ACCY,510,Financial Reporting Standards,D,LCD,120128,"Polinski, Paul W",0,4,11,11,11,1,0,0,0,0,0,0,0,0,3.39
49276,ACCY,511,Risk Measurement/Reporting I,E,LCD,120128,"Abdel-Khalik, Ahmed R",0,7,12,13,5,0,0,0,0,0,0,0,0,0,3.52
51813,ACCY,512,Risk Measurement/Reporting II,A,LCD,120128,"Schwartz, Rachel",1,35,5,0,2,0,1,0,0,0,0,0,0,0,3.88
51814,ACCY,512,Risk Measurement/Reporting II,B,LCD,120128,"Schwartz, Rachel",2,31,6,1,0,1,0,1,0,0,0,0,0,0,3.86
51815,ACCY,512,Risk Measurement/Reporting II,C,LCD,120128,"Schwartz, Rachel",0,39,0,1,1,1,1,0,0,0,0,0,0,0,3.89
51816,ACCY,512,Risk Measurement/Reporting II,D,LCD,120128,"Chandler, John S",5,23,6,4,1,0,0,0,0,0,0,0,0,0,3.85
51817,ACCY,512,Risk Measurement/Reporting II,E,LCD,120128,"Chandler, John S",8,24,9,2,1,0,0,0,0,0,0,0,0,0,3.88
51818,ACCY,512,Risk Measurement/Reporting II,F,LCD,120128,"Chandler, John S",5,23,6,4,3,0,0,0,0,0,0,0,0,0,3.81
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120128,"Beck, Paul J",0,6,2,3,16,7,0,0,0,0,0,0,0,0,3.18
54477,ACCY,515,Auditing & Assurance Standards,C,LCD,120128,"Beck, Paul J",1,7,2,5,10,3,0,2,0,0,0,0,0,0,3.27
31373,ACCY,517,Financial Statement Analysis,A,LCD,120128,"Ibrahim, Adel Nematallah",0,12,2,7,2,3,1,1,0,0,0,0,0,0,3.46
31377,ACCY,517,Financial Statement Analysis,B,LCD,120128,"Ibrahim, Adel Nematallah",0,19,4,1,11,5,0,0,0,0,0,0,0,0,3.51
31381,ACCY,551,Corporate Income Taxation,A,LCD,120128,"Sternburg, Thomas",0,3,1,7,16,0,0,0,0,0,0,0,0,0,3.22
31382,ACCY,551,Corporate Income Taxation,B,LCD,120128,"Sternburg, Thomas",0,4,4,6,17,1,0,0,0,0,0,0,0,0,3.26
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120128,"Guzman, Laura",8,5,0,9,8,0,1,0,0,0,0,0,0,0,3.49
60931,ACCY,554,International Taxation,CHI,LCD,120128,"Engle, Howard S",5,5,5,6,10,0,0,0,0,0,0,0,0,0,3.49
54570,ACCY,556,Tax Research,A,LCD,120128,"Varadharajan, Anupama",5,10,6,9,2,0,0,0,0,0,0,0,0,0,3.69
31384,ACCY,556,Tax Research,B,LCD,120128,"Varadharajan, Anupama",4,1,8,8,6,0,0,0,0,0,0,0,0,0,3.48
60932,ACCY,558,Taxation of Closely-Held Bus.,CHI,LCD,120128,"Whitlock, Brian T",2,10,11,6,2,0,0,0,0,0,0,0,0,0,3.69
29682,ACCY,592,Intro to ACCY Research,A,LCD,120128,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45793,ACCY,593,Special Research Problems,AT1,LCD,120128,"Ahmed, Waqar",6,8,8,11,10,0,0,1,0,0,0,0,0,0,3.5
48244,ACCY,593,Special Research Problems,AT2,LCD,120128,"Ziegler, Richard E",4,15,2,9,13,0,0,0,0,0,0,0,0,0,3.54
54478,ACCY,593,Special Research Problems,FR,LCD,120128,"Nekrasz, Frank",17,28,2,2,0,0,0,0,0,0,0,0,0,0,3.96
36844,ACCY,593,Special Research Problems,FR2,LCD,120128,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120128,"Gundersen, Lisa C",3,6,5,5,2,2,1,1,2,0,0,1,0,0,3.24
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120128,"Gundersen, Lisa C",0,5,6,5,5,2,1,1,1,0,0,0,0,0,3.27
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120128,"Gundersen, Lisa C",2,7,8,4,1,2,1,0,0,0,1,1,0,0,3.37
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120128,"Gundersen, Lisa C",2,14,2,3,3,2,0,1,0,1,0,0,0,0,3.54
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120128,"Gundersen, Lisa C",3,3,7,7,1,4,0,3,0,0,0,0,0,0,3.31
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120128,"Gundersen, Lisa C",4,4,5,4,4,2,2,0,0,1,0,1,0,0,3.25
36735,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120128,"Gundersen, Lisa C",1,7,4,5,8,1,0,1,1,0,0,0,0,0,3.35
56843,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120128,"Gundersen, Lisa C",2,6,5,1,7,4,2,0,0,0,0,0,1,0,3.22
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120128,"Bullock, David S",2,2,5,3,3,1,0,0,3,0,3,0,0,0,2.91
36745,ACE,161,Microcomputer Applications,A,LBD,120128,"Rogalla, Valerie",0,11,0,0,8,0,0,4,0,0,0,0,1,0,3.17
36736,ACE,161,Microcomputer Applications,C1,LBD,120128,"Lo, Alexander C",0,17,0,0,7,0,0,1,0,0,0,0,0,0,3.64
36747,ACE,161,Microcomputer Applications,C2,LBD,120128,"Rogalla, Valerie",0,11,0,0,9,0,0,3,0,0,1,0,0,0,3.25
36749,ACE,161,Microcomputer Applications,E,LBD,120128,"Lo, Alexander C",0,21,0,0,2,0,0,1,0,0,1,0,0,0,3.72
36738,ACE,161,Microcomputer Applications,F,LBD,120128,"Lo, Alexander C",0,21,0,0,3,0,0,0,0,0,1,0,0,0,3.76
36750,ACE,161,Microcomputer Applications,G,LBD,120128,"Lo, Alexander C",0,22,0,0,3,0,0,0,0,0,0,0,0,0,3.88
36739,ACE,161,Microcomputer Applications,L1,LBD,120128,"Lo, Alexander C",0,17,0,0,6,0,0,0,0,0,0,0,1,0,3.58
36751,ACE,161,Microcomputer Applications,L2,ONL,120128,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36741,ACE,161,Microcomputer Applications,N1,LBD,120128,"Lo, Alexander C",0,17,0,0,5,0,0,2,0,0,1,0,0,0,3.52
36752,ACE,161,Microcomputer Applications,N2,ONL,120128,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36742,ACE,161,Microcomputer Applications,R,LBD,120128,"Rogalla, Valerie",0,14,0,0,5,0,0,2,0,0,0,0,1,0,3.41
36744,ACE,161,Microcomputer Applications,T,LBD,120128,"Rogalla, Valerie",0,9,0,0,7,0,0,6,0,0,1,0,0,0,3.04
58282,ACE,199,The Business of ACES,BUS,LCD,120128,"Stoddard, Paul B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58547,ACE,199,Introduction to Sales,SPS,CNF,120128,"Irani, Kaizad R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29698,ACE,222,Agricultural Marketing,S,LCD,120128,"Stoddard, Paul B",13,34,30,32,32,10,14,8,1,2,1,1,3,0,3.22
51717,ACE,240,Personal Financial Planning,AL1,LEC,120128,"Stoddard, Paul B",18,32,22,18,20,14,4,3,3,1,0,1,1,0,3.36
49101,ACE,251,The World Food Economy,AL1,LEC,120128,"Baylis, Katherine R",13,25,13,29,20,14,7,10,1,0,1,1,4,0,3.14
49417,ACE,255,Econ of US Rural Poverty & Dev,M,LCD,120128,"Allen-Smith, Joyce E",0,8,2,3,6,4,0,0,1,0,0,0,0,0,3.32
31419,ACE,261,Applied Statistical Methods,AL1,LEC,120128,"Hornbaker, Robert H",2,19,7,11,18,9,9,7,4,0,1,0,0,0,3.07
52038,ACE,306,Food Law,P,LCD,120128,"Endres, A B",5,10,8,6,6,4,1,1,0,0,0,0,0,0,3.47
36772,ACE,310,Natural Resource Economics,T,LCD,120128,"Brazee, Richard J",2,11,21,19,33,20,10,7,2,0,1,0,0,0,3.07
44207,ACE,341,Contemp Issues in AgAccy&Fin,G,LCD,120128,"Finnegan, Ann B",4,15,3,1,0,0,1,1,0,0,2,0,1,0,3.45
53592,ACE,345,Finan Decision Indiv Sm Bus,X,LCD,120128,"Paulson, Nicholas D",0,46,13,21,10,6,2,0,0,0,0,0,0,0,3.6
60156,ACE,346,Tax Policy and Finan Planning,A,LCD,120128,"Ahearn, Deanna C",1,2,3,1,12,2,1,1,0,0,1,0,1,0,2.92
60119,ACE,398,Issues in Agribus Mkts & Mgmt,AMM,LCD,120128,"Barnard, Jessa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59183,ACE,398,App Tools/Concepts Bus Plng,BP,LCD,120128,"Paulson, Nicholas D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57768,ACE,398,Contemp Issues Financial Plng,CFP,LCD,120128,"Miller, Theresa S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60144,ACE,398,Contemporary Issues in Policy,CIP,LCD,120128,"Finnegan, Ann B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43123,ACE,428,Commodity Futures and Options,T,LCD,120128,"Peterson, Paul E",6,27,27,19,15,9,7,6,3,1,2,2,1,0,3.21
57775,ACE,432,Farm Management,M,LCD,120128,"Hornbaker, Robert H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51727,ACE,444,Finan Serv & Invest Plan,GR,LCD,120128,"Schnitkey, Gary D",1,2,4,4,8,7,1,0,0,0,3,0,1,0,2.85
56181,ACE,444,Finan Serv & Invest Plan,GR2,LCD,120128,"Schnitkey, Gary D",2,7,11,7,7,5,2,2,0,0,3,0,2,0,3.04
