CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
33980,ACCY,560,Information in Value Creation,A,LCD,120095,"Brown, Clifton E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34580,ACCY,560,Information in Value Creation,B,LCD,120095,"Chandler, John S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34342,ACCY,560,Information in Value Creation,CHI,LCD,120095,"Chandler, John S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30119,ACE,161,Microcomputer Applications,A,LBD,120095,"Shah, Payal S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30122,ACE,161,Microcomputer Applications,C,LBD,120095,"Shah, Payal S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30132,ADV,300,Introduction to Advertising,A,LCD,120095,"Olson, Katrina M",9,20,8,5,8,0,1,0,0,0,0,0,0,0,3.69
34408,ADV,400,Special Problems,ROM,CNF,120095,"Mincyte, Diana",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34793,ADV,410,Consumer Comm and the Public,A,LCD,120095,"Kulemeka, Owen D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34825,AFRO,101,"Black America, 1619-Present",SU1,LCD,120095,"Lang, Clarence E",0,5,0,3,5,1,0,6,0,1,0,0,0,0,2.9
30180,ANSC,110,Life With Animals and Biotech,1,LCD,120095,"Kesler, Darrel J",1,56,0,0,10,1,0,1,0,0,0,0,1,0,3.75
30200,ANSC,331,Biology of Reproduction,AB1,LAB,120095,"Kesler, Darrel J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30211,ANTH,103,Anthro in a Changing World,1,LCD,120095,"Scarborough, Isabel",2,6,6,8,4,6,2,5,1,0,0,0,0,0,3.13
30214,ANTH,143,Biology of Human Behavior,1,LEC,120095,"Williams, Scott A",3,5,4,7,4,2,2,1,0,1,1,0,0,0,3.21
34763,ANTH,209,"Food, Culture, and Society",1,LCD,120095,"Manalansan, Martin F",1,32,1,1,0,1,0,0,0,0,0,0,1,0,3.83
30221,ANTH,230,Sociocultural Anthropology,1,LCD,120095,"Ritchie, Jason T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32485,ANTH,454,Archaeological Field School,XM,LCD,120095,"Pauketat, Timothy R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32486,ANTH,455,Lab Analysis in Archaeology,XM,LCD,120095,"Pauketat, Timothy R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33737,ARAB,201,Elementary Standard Arabic I,A1,LCD,120095,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33738,ARAB,202,Elementary Standard Arabic II,A1,LCD,120095,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33675,ARAB,403,Intermediate Stand Arabic I,A1,LCD,120095,"Hannouchi, Said",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33676,ARAB,404,Intermediate Stand Arabic II,B1,LCD,120095,"Hannouchi, Said",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33704,ARAB,405,Advanced Standard Arabic I,A1,LCD,120095,"Soulaimani, Dris",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33705,ARAB,406,Advanced Standard Arabic II,A1,LCD,120095,"Soulaimani, Dris",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30257,ARCH,475,Arch Design & Development,A,LAB,120095,"Armstrong, Paul J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32623,ARCH,476,Arch Design & Exploration,A,LAB,120095,"Armstrong, Paul J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33174,ARCH,573,Architectural Design Studio,E1,LAB,120095,"Dearborn, Lynne M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35263,ARCH,573,Architectural Design Studio,E2,LAB,120095,"Hicks, Stewart R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35192,ART,100,Understanding Visual Culture,JB,ONL,120095,"Burns, Jennifer",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33620,ART,250,Writing with Video,1,LAB,120095,"Andrews, Kimber J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34319,ARTE,402,Artistic Development,GR,LAB,120095,"Delacruz, Elizabeth M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34829,ARTH,215,Greek Art,EH,LEC,120095,"Hostetter, Eric R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31129,ASTR,100,Perspectives in Astronomy,1,LEC,120095,"Ross, Ashley J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30297,ATMS,100,Introduction to Meteorology,A,LCD,120095,"Snodgrass, Eric R",17,15,1,1,5,0,0,0,0,0,0,0,0,0,3.85
30300,AVI,101,Private Pilot I,AE1,LCD,120095,"Judy, Donald D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30593,AVI,120,Private Pilot II,AE1,LCD,120095,"Bowers, Timothy P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30606,AVI,130,Commercial - Instrument I,AE1,LCD,120095,"Moore, Jonathan E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30613,AVI,140,Commercial - Instrument II,AE1,LCD,120095,"Lucas, David J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30623,AVI,200,Commercial Pilot I,AE1,LCD,120095,"Hinebaugh, Kristina L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30643,AVI,320,Flight Instructor-Airplane,AE1,LCD,120095,"Wofford, Michael G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30655,AVI,322,Instrument Flight Instructor,FC,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30656,AVI,322,Instrument Flight Instructor,FD,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29880,AVI,380,Multiengine Land,F12,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,AVI,380,Multiengine Land,F13,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29882,AVI,380,Multiengine Land,F14,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30671,AVI,380,Multiengine Land,FB,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30672,AVI,380,Multiengine Land,FC,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30673,AVI,380,Multiengine Land,FD,FL,120095,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30677,AVI,381,Cockpit Resource Management,AE1,LCD,120095,"Unander, Stanley A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33416,AVI,497,Special Topics in Aviation,TE,DIS,120095,"Emanuel, Tom W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29884,BADM,300,The Legal Environment of Bus,A,LCD,120095,"Lansing, Paul",0,6,0,3,6,0,2,6,5,1,0,0,0,0,2.7
30692,BADM,300,The Legal Environment of Bus,A1,LCD,120095,"Kindt, John W",8,13,0,0,7,0,0,0,0,0,0,0,0,0,3.75
34383,BADM,300,The Legal Environment of Bus,B1,LCD,120095,"Kindt, John W",1,23,0,0,8,0,0,0,0,0,0,0,0,0,3.75
29890,BADM,310,Mgmt and Organizational Beh,B,LCD,120095,"Flores, Ricardo G",1,5,7,11,7,6,2,1,0,0,0,0,0,0,3.25
29885,BADM,320,Principles of Marketing,A,LCD,120095,"Sarangee, Kumar R",4,8,9,8,5,1,1,0,0,0,0,0,0,0,3.55
29888,BADM,320,Principles of Marketing,B,LCD,120095,"Crosby, Elizabeth M",3,12,9,6,0,0,0,0,0,0,0,0,0,0,3.77
30697,BADM,320,Principles of Marketing,B1,LCD,120095,"Kulkarni, Atul A",5,12,3,2,3,1,2,1,0,0,0,0,0,0,3.59
35155,BADM,350,IT for Networked Organizations,A,LCD,120095,"Cho, Woo Je",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30702,BADM,449,Business Policy and Strategy,A1,LCD,120095,"Tulegenova, Guzel",11,8,2,1,0,0,0,1,0,0,0,0,1,0,3.69
32847,BADM,520,Marketing Management,EM,LCD,120095,"Noel, Hayden N",4,6,15,0,2,0,0,0,0,0,0,0,0,0,3.74
35014,BADM,520,Marketing Management,X,LCD,120095,"Noel, Hayden N",4,16,17,5,2,0,0,0,0,0,0,0,0,0,3.75
34962,BADM,525,New Product Development,EM,LCD,120095,"Kreuzbauer, Robert",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34220,BADM,543,Technology Strategy,MT,LCD,120095,"Bercovitz, Janet E",0,10,16,12,7,0,0,0,0,0,0,0,0,0,3.55
34221,BADM,551,Managing Intellectual Property,MT,LCD,120095,"Kesan, Jay P",0,10,8,22,4,0,0,0,0,0,0,0,0,0,3.51
34223,BADM,552,Legal Aspects of Mgt Decisions,EM,LCD,120095,"Lansing, Paul",0,7,4,1,9,6,4,0,0,0,0,0,0,0,3.17
30705,BADM,567,Process Management,A,LCD,120095,"Chhajed, Dilip",2,17,17,9,12,1,0,0,0,0,0,0,0,0,3.57
30706,BADM,567,Process Management,X,LCD,120095,"Chhajed, Dilip",4,21,7,2,10,0,0,0,0,0,0,0,0,0,3.69
32848,BADM,590,Technology Practicum,MT3,LCD,120095,"Kurtz, Jeffrey M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30709,BTW,250,Principles Bus Comm,B,LCD,120095,"Verderame, Michael C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30712,BTW,250,Principles Bus Comm,D1,LCD,120095,"Brunton, Jaime L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30718,BTW,250,Principles Bus Comm,F1,LCD,120095,"Lown-Hecht, Tania E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30716,BTW,250,Principles Bus Comm,X1,LCD,120095,"Pedroza, Paul",2,3,12,1,2,1,0,0,0,0,0,0,0,0,3.62
31182,BTW,250,Principles Bus Comm,X2,LCD,120095,"Vredenburg, Jason",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34507,BUS,199,Undergraduate Open Seminar,VW,LEC,120095,"Werpetinski, Valeri A",4,11,4,2,1,0,0,0,0,0,0,0,0,0,3.83
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120095,"Liu, Liang Y",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31375,CEE,467,Masonry Structures,UG3,LCD,120095,"Abrams, Daniel P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30819,CEE,469,Wood Structures,UG3,LCD,120095,"Gurfinkel, German",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30821,CHBE,221,Principles of CHE,A,LCD,120095,"Higdon, Jonathan J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30823,CHEM,102,General Chemistry I,AQ1,Q,120095,"Ray, Christian R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30824,CHEM,102,General Chemistry I,AQ2,Q,120095,"Ray, Christian R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30828,CHEM,103,General Chemistry Lab I,11,LAB,120095,"Momand, Jahed",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30826,CHEM,104,General Chemistry II,AQ1,Q,120095,"Reynolds, Jared S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30827,CHEM,104,General Chemistry II,AQ2,Q,120095,"Livingston, Megan K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30829,CHEM,105,General Chemistry Lab II,21,LAB,120095,"Fricke, Kimberly A",1,7,1,8,6,3,5,2,0,0,0,0,0,0,3.15
30835,CHEM,232,Elementary Organic Chemistry I,1,LEC,120095,"Miller, Lynne A",1,5,2,7,6,5,5,5,6,1,0,1,1,4,2.66
33499,CHEM,232,Elementary Organic Chemistry I,A,ONL,120095,"Miller, Lynne A",0,7,1,1,2,4,6,5,4,1,2,0,0,2,2.6
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120095,"Miller, Lynne A",0,9,12,11,17,7,6,5,0,0,0,0,0,0,3.14
30838,CHEM,332,Elementary Organic Chem II,A,LEC,120095,"Whitteck, Erin L",1,8,4,4,6,3,3,9,7,1,0,0,0,2,2.78
30840,CHEM,442,Physical Chemistry I,1,LEC,120095,"Kouassi, Gilles",6,5,0,4,2,1,1,0,0,0,0,0,2,1,3.25
35124,CHEM,492,Special Topics in Chemistry,CT4,LCD,120095,"Shapley, Patricia A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30841,CHIN,201,Elementary Chinese I,2A,LCD,120095,"Li, Liyu",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30842,CHIN,202,Elementary Chinese II,2B,LCD,120095,"Chen, Yin-Ching",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30844,CHLH,100,Contemporary Health,A,LEC,120095,"Holmes, Charles P",2,6,4,2,4,2,0,1,1,0,1,0,0,0,3.28
30845,CHLH,101,Introduction to Public Health,A,LEC,120095,"Brand, Dorine J",0,18,0,0,23,0,0,4,0,0,0,0,0,0,3.31
29898,CHLH,206,Human Sexuality,A1,LCD,120095,"Foster, Markisha J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30851,CHLH,206,Human Sexuality,A2,LCD,120095,"Nesbitt, Matthew L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29899,CHLH,206,Human Sexuality,B1,LCD,120095,"Morgan, Paul A",14,7,2,1,0,0,0,0,0,0,0,0,1,0,3.79
30850,CHLH,206,Human Sexuality,C2,LCD,120095,"McBride, Elizabeth L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29896,CHLH,243,Drug Use and Abuse,A1,LCD,120095,"Rinaldi-Miles, Anna I",7,9,3,1,1,0,0,0,0,0,0,0,0,0,3.87
30848,CHLH,243,Drug Use and Abuse,A2,LCD,120095,"McDonald, Damien D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29897,CHLH,243,Drug Use and Abuse,B1,LCD,120095,"Herrmann, Lynn",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30847,CHLH,243,Drug Use and Abuse,B2,LCD,120095,"O'Sullivan, Deirdre E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32406,CHLH,494,Comp Health Care US and UK,TO,LCD,120095,"O'Rourke, Thomas W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30853,CHLH,585,Community Health Internship,A,CNF,120095,"Farner, Susan M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32920,CI,410,Middle School Instruction,A,LCD,120095,"Dean, Sheila R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34371,CI,410,Middle School Instruction,MG,ONL,120095,"Dean, Sheila R",0,46,7,0,3,0,0,0,0,0,1,0,1,0,3.79
35108,CI,471,Princ Prac Foster Indep Rdg,A,LCD,120095,"Moller, Karla J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34770,CI,507,Prob Trends in Spec Fields,TSS,LCD,120095,"Parsons, Marilyn A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35265,CI,550,Methods of Educational Inquiry,0,LCD,120095,"Walsh, Daniel J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30753,CI,577,Clinical Practicum in Reading,A,LCD,120095,"Muller, Mary E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30857,CLCV,114,Introduction to Greek Culture,D1,LCD,120095,"Abosso, Daniel H",0,0,4,0,5,4,2,3,0,0,0,2,1,0,2.49
30858,CLCV,115,Mythology of Greece and Rome,A,LCD,120095,"Vitosky, Caitlin L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30859,CLCV,115,Mythology of Greece and Rome,C,LCD,120095,"Norgard, Amy L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32960,CLCV,220,Origins of Western Literature,G,LCD,120095,"Solomon, Jon",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35225,CLCV,223,"Myth,History,Fiction,Tradition",G,LCD,120095,"Solomon, Jon",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35226,CLCV,226,Cyprus: History and Sources,G,LCD,120095,"Solomon, Jon",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34794,CMN,101,Public Speaking,1,LCD,120095,"Curran, Kelle A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34795,CMN,101,Public Speaking,2,LCD,120095,"Hill, Ian E",0,16,3,0,1,0,0,0,0,0,0,0,1,0,3.71
34796,CMN,101,Public Speaking,3,LCD,120095,"Nash, Sabrina N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34797,CMN,101,Public Speaking,4,LCD,120095,"Tjeerdsma, Timothy J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34798,CMN,102,Intro to Comm Theory & Res,1,LCD,120095,"Satterlee, Kristen",1,8,5,2,5,0,0,1,0,2,1,0,2,0,3.02
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120095,"Josey, Christopher S",1,4,8,1,4,3,2,0,1,0,1,0,0,0,3.2
34800,CMN,211,Business Communication,1,LCD,120095,"Garcia, Mattea A",0,3,6,3,7,3,0,1,1,0,0,0,0,0,3.2
34802,CMN,212,Intro to Organizational Comm,1,LCD,120095,"Pham, Vincent N",0,5,2,7,3,1,1,1,0,0,1,0,1,1,3.08
34803,CMN,220,Communicating Public Policy,1,LCD,120095,"Tjeerdsma, Timothy J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120095,"Ramey, Mary E",4,8,0,3,4,0,0,2,0,0,2,0,0,0,3.3
34805,CMN,230,Intro to Interpersonal Comm,2,LCD,120095,"Mikucki, Sylvia",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34806,CMN,260,Intro to Health Communication,1,LCD,120095,"Scott, Allison M",2,7,5,4,1,2,2,0,1,0,0,0,1,1,3.29
35154,CMN,275,"Media, Money and Power",1,LCD,120095,"Dolber, Brian C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34808,CMN,321,Persuasive Speaking,1,LCD,120095,"Klean Zwilling, Jillian M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34809,CMN,323,Argumentation,1,LCD,120095,"Campbell, Peter O",0,16,4,1,0,0,1,0,2,0,0,0,0,0,3.65
34810,CMN,396,Special Topics in Comm,1,LCD,120095,"Bond, Bradley J",2,4,3,3,6,4,1,5,1,0,1,1,2,1,2.71
34812,CMN,529,Seminar Communication Theory,1,LCD,120095,"Quick, Brian L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30864,CPSC,454,Plant Breeding Methods,A,LBD,120095,"Diers, Brian W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30758,CS,101,Intro Computing: Engrg & Sci,AY1,LBD,120095,"Gambill, Thomas N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30759,CS,101,Intro Computing: Engrg & Sci,AY2,LBD,120095,"Gambill, Thomas N",2,2,5,0,7,4,2,4,0,0,0,0,0,0,3.03
